time,pv_power,radiation,windspeed,env_temperature,pressure,humidity,back_temperature
2025-10-01 19:30:00,24.758,0,3.1,26.0,1008.9,100.0,25.2
2025-10-01 19:35:00,24.758,0,3.3,25.9,1008.9,100.0,25.2
2025-10-01 19:40:00,24.758,0,2.5,25.9,1009.0,100.0,25.2
2025-10-01 19:45:00,24.758,0,2.4,26.0,1009.0,100.0,25.2
2025-10-01 19:50:00,24.758,0,3.1,25.9,1009.0,100.0,25.2
2025-10-01 19:55:00,24.758,0,2.6,25.9,1009.1,100.0,25.2
2025-10-01 20:00:00,24.758,0,2.3,25.9,1009.1,100.0,25.2
2025-10-01 20:05:00,-0.6433,0,2.8,25.9,1009.2,100.0,25.1
2025-10-01 20:10:00,-0.6433,0,2.5,25.8,1009.3,100.0,25.1
2025-10-01 20:15:00,-0.6433,0,2.8,25.9,1009.3,100.0,25.2
2025-10-01 20:20:00,-0.4853,0,2.9,25.8,1009.3,100.0,25.2
2025-10-01 20:25:00,-0.4853,0,3.7,25.8,1009.2,100.0,25.2
2025-10-01 20:30:00,-0.4853,0,2.9,25.8,1009.1,100.0,25.2
2025-10-01 20:35:00,-0.4853,0,0.8,25.8,1009.2,100.0,25.2
2025-10-01 20:40:00,-0.4853,0,2.3,25.8,1009.3,100.0,25.1
2025-10-01 20:45:00,-0.4853,0,3.3,25.8,1009.2,100.0,25.1
2025-10-01 20:50:00,-0.4853,0,5.5,25.8,1009.1,100.0,25.1
2025-10-01 20:55:00,-0.4853,0,2.4,25.9,1009.2,100.0,25.2
2025-10-01 21:00:00,-0.4853,0,4.5,25.9,1009.3,100.0,25.2
2025-10-01 21:05:00,-0.4853,0,2.8,25.8,1009.3,100.0,25.2
2025-10-01 21:10:00,-0.4853,0,3.7,25.8,1009.4,100.0,25.2
2025-10-01 21:15:00,-0.3469,0,3.7,25.8,1009.5,100.0,25.2
2025-10-01 21:20:00,-0.3469,0,3.5,25.9,1009.6,100.0,25.2
2025-10-01 21:25:00,-0.3469,0,4.1,25.8,1009.6,100.0,25.2
2025-10-01 21:30:00,-0.3469,0,4.1,25.9,1009.6,100.0,25.2
2025-10-01 21:35:00,-0.3469,0,5.7,25.9,1009.6,100.0,25.3
2025-10-01 21:40:00,-0.3469,0,3.4,25.9,1009.6,100.0,25.3
2025-10-01 21:45:00,-0.3469,0,2.7,25.9,1009.7,100.0,25.3
2025-10-01 21:50:00,-0.3469,0,4.0,25.9,1009.6,100.0,25.2
2025-10-01 21:55:00,-0.3469,0,3.4,25.9,1009.5,100.0,25.2
2025-10-01 22:00:00,-0.3469,0,5.0,25.9,1009.4,100.0,25.3
2025-10-01 22:05:00,-0.3469,0,3.4,25.9,1009.5,100.0,25.3
2025-10-01 22:10:00,-0.3469,0,3.8,25.9,1009.6,100.0,25.3
2025-10-01 22:15:00,-0.3527,0,3.5,25.9,1009.6,100.0,25.3
2025-10-01 22:20:00,-0.3527,0,2.9,25.8,1009.6,100.0,25.3
2025-10-01 22:25:00,-0.3527,0,4.9,25.8,1009.6,100.0,25.2
2025-10-01 22:30:00,-0.3527,0,2.4,25.9,1009.5,100.0,25.3
2025-10-01 22:35:00,-0.3527,0,3.2,25.9,1009.4,100.0,25.2
2025-10-01 22:40:00,-0.3323,0,3.3,25.8,1009.3,100.0,25.2
2025-10-01 22:45:00,-0.3323,0,3.6,25.8,1009.3,100.0,25.2
2025-10-01 22:50:00,-0.3323,0,3.4,25.7,1009.3,100.0,25.1
2025-10-01 22:55:00,-0.3323,0,3.6,25.7,1009.3,100.0,25.0
2025-10-01 23:00:00,-0.3323,0,3.5,25.6,1009.3,100.0,24.9
2025-10-01 23:05:00,-0.3323,0,2.6,25.6,1009.2,100.0,24.9
2025-10-01 23:10:00,-0.3323,0,4.3,25.6,1009.1,100.0,24.9
2025-10-01 23:15:00,-0.3323,0,4.2,25.7,1009.1,100.0,25.0
2025-10-01 23:20:00,-0.3323,0,3.9,25.6,1009.1,100.0,24.9
2025-10-01 23:25:00,-0.3323,0,4.4,25.6,1008.9,100.0,24.9
2025-10-01 23:30:00,-0.3323,0,1.4,25.7,1008.9,100.0,25.0
2025-10-01 23:35:00,-0.3323,0,2.2,25.6,1008.8,100.0,24.9
2025-10-01 23:40:00,-0.3323,0,3.8,25.6,1008.8,100.0,24.9
2025-10-01 23:45:00,-0.3323,0,5.3,25.6,1008.8,100.0,25.0
2025-10-01 23:50:00,-0.3323,0,4.5,25.7,1008.8,100.0,25.1
2025-10-01 23:55:00,-0.3323,0,3.1,25.6,1008.8,100.0,25.0
2025-10-02 00:00:00,-0.3323,0,3.5,25.6,1008.8,100.0,24.9
2025-10-02 00:05:00,-0.3323,0,2.9,25.6,1008.8,100.0,25.1
2025-10-02 00:10:00,-0.3323,0,3.3,25.6,1008.8,100.0,25.0
2025-10-02 00:15:00,-0.3478,0,2.8,25.6,1008.8,100.0,24.9
2025-10-02 00:20:00,-0.3478,0,3.2,25.6,1008.8,100.0,25.0
2025-10-02 00:25:00,-0.3478,0,3.6,25.5,1008.7,100.0,24.9
2025-10-02 00:30:00,-0.3478,0,3.3,25.5,1008.7,100.0,24.9
2025-10-02 00:35:00,-0.3478,0,3.3,25.5,1008.7,100.0,24.9
2025-10-02 00:40:00,-0.3478,0,3.7,25.4,1008.7,100.0,24.8
2025-10-02 00:45:00,-0.3478,0,3.2,25.4,1008.6,100.0,24.8
2025-10-02 00:50:00,-0.3478,0,2.5,25.5,1008.6,100.0,24.7
2025-10-02 00:55:00,-0.3478,0,3.0,25.6,1008.6,100.0,24.7
2025-10-02 01:00:00,-0.3478,0,3.7,25.4,1008.6,100.0,24.7
2025-10-02 01:05:00,-0.3478,0,1.9,25.2,1008.5,100.0,24.5
2025-10-02 01:10:00,-0.3478,0,2.0,25.2,1008.5,100.0,24.4
2025-10-02 01:15:00,-0.3323,0,3.0,25.2,1008.6,100.0,24.4
2025-10-02 01:20:00,-0.3323,0,2.8,25.1,1008.5,100.0,24.2
2025-10-02 01:25:00,-0.3323,0,2.7,25.0,1008.4,100.0,24.1
2025-10-02 01:30:00,-0.3323,0,1.6,24.9,1008.4,100.0,24.0
2025-10-02 01:35:00,-0.3323,0,1.7,24.9,1008.4,100.0,23.9
2025-10-02 01:40:00,-0.3323,0,2.8,24.7,1008.4,100.0,23.9
2025-10-02 01:45:00,-0.3323,0,2.3,24.7,1008.4,100.0,23.8
2025-10-02 01:50:00,-0.3323,0,1.6,24.8,1008.4,100.0,23.8
2025-10-02 01:55:00,-0.3323,0,2.0,24.7,1008.4,100.0,23.9
2025-10-02 02:00:00,-0.3323,0,1.2,24.7,1008.3,100.0,23.9
2025-10-02 02:05:00,-0.3323,0,2.4,24.6,1008.3,100.0,23.9
2025-10-02 02:10:00,-0.3323,0,2.1,24.7,1008.3,100.0,23.8
2025-10-02 02:15:00,-0.4247,0,1.4,24.7,1008.2,100.0,23.8
2025-10-02 02:20:00,-0.4247,0,1.4,24.8,1008.2,100.0,23.8
2025-10-02 02:25:00,-0.4247,0,2.9,24.7,1008.1,100.0,23.9
2025-10-02 02:30:00,-0.4247,0,3.1,24.8,1008.0,100.0,23.9
2025-10-02 02:35:00,-0.4247,0,2.4,24.8,1007.9,100.0,23.9
2025-10-02 02:40:00,-0.4247,0,2.6,24.7,1007.9,100.0,23.8
2025-10-02 02:45:00,-0.4247,0,2.1,24.7,1007.8,100.0,23.7
2025-10-02 02:50:00,-0.4247,0,1.1,24.7,1007.9,100.0,23.7
2025-10-02 02:55:00,-0.4247,0,2.1,24.7,1007.8,100.0,23.6
2025-10-02 03:00:00,-0.4247,0,1.3,24.6,1007.8,100.0,23.7
2025-10-02 03:05:00,-0.4247,0,1.5,24.6,1007.7,100.0,23.7
2025-10-02 03:10:00,-0.4247,0,1.5,24.6,1007.7,100.0,23.6
2025-10-02 03:15:00,-0.3323,0,1.9,24.5,1007.6,100.0,23.6
2025-10-02 03:20:00,-0.3323,0,1.4,24.5,1007.5,100.0,23.6
2025-10-02 03:25:00,-0.3323,0,1.8,24.5,1007.4,100.0,23.6
2025-10-02 03:30:00,-0.3323,0,1.8,24.4,1007.4,100.0,23.6
2025-10-02 03:35:00,-0.3323,0,1.8,24.4,1007.3,100.0,23.6
2025-10-02 03:40:00,-0.3323,0,1.5,24.6,1007.3,100.0,23.6
2025-10-02 03:45:00,-0.3323,0,2.2,24.5,1007.4,100.0,23.6
2025-10-02 03:50:00,-0.3323,0,1.0,24.5,1007.4,100.0,23.7
2025-10-02 03:55:00,-0.3323,0,1.5,24.5,1007.3,100.0,23.7
2025-10-02 04:00:00,-0.3323,0,1.9,24.5,1007.3,100.0,23.7
2025-10-02 04:05:00,-0.3323,0,2.0,24.5,1007.3,100.0,23.7
2025-10-02 04:10:00,-0.3323,0,1.4,24.6,1007.3,100.0,23.7
2025-10-02 04:15:00,-0.3756,0,1.5,24.6,1007.3,100.0,23.7
2025-10-02 04:20:00,-0.3756,0,1.6,24.7,1007.3,100.0,23.9
2025-10-02 04:25:00,-0.3756,0,1.0,24.7,1007.4,100.0,23.9
2025-10-02 04:30:00,-0.3756,0,1.7,24.8,1007.4,100.0,24.1
2025-10-02 04:35:00,-0.3756,0,1.3,24.8,1007.4,100.0,24.1
2025-10-02 04:40:00,-0.3756,0,1.4,24.7,1007.4,100.0,24.1
2025-10-02 04:45:00,-0.3756,0,1.4,24.8,1007.4,100.0,24.1
2025-10-02 04:50:00,-0.3756,0,0.6,24.8,1007.4,100.0,23.9
2025-10-02 04:55:00,-0.3756,0,1.5,25.0,1007.4,100.0,24.0
2025-10-02 05:00:00,-0.3756,0,1.4,24.9,1007.4,100.0,24.1
2025-10-02 05:05:00,-0.3756,0,1.3,24.8,1007.4,100.0,24.3
2025-10-02 05:10:00,-0.3756,0,1.7,24.7,1007.5,100.0,24.3
2025-10-02 05:15:00,-0.3323,0,2.5,24.8,1007.5,100.0,24.3
2025-10-02 05:20:00,-0.3323,0,2.1,24.8,1007.5,100.0,24.3
2025-10-02 05:25:00,-0.3323,0,2.1,24.9,1007.5,100.0,24.3
2025-10-02 05:30:00,-0.3323,0,2.1,24.9,1007.4,100.0,24.5
2025-10-02 05:35:00,-0.3323,0,1.2,24.9,1007.4,100.0,24.5
2025-10-02 05:40:00,-0.3323,0,1.4,24.9,1007.4,100.0,24.5
2025-10-02 05:45:00,-0.3323,0,2.2,24.9,1007.4,100.0,24.5
2025-10-02 05:50:00,-0.3323,0,1.5,24.9,1007.5,100.0,24.5
2025-10-02 05:55:00,-0.3323,0,1.7,25.0,1007.5,100.0,24.5
2025-10-02 06:00:00,-0.3323,0,1.3,25.1,1007.5,100.0,24.5
2025-10-02 06:05:00,-0.3323,0,1.5,25.2,1007.5,100.0,24.5
2025-10-02 06:10:00,-0.3323,0,1.1,25.3,1007.5,100.0,24.5
2025-10-02 06:15:00,-0.3323,0,1.8,25.2,1007.6,100.0,24.5
2025-10-02 06:20:00,0.0,0,2.6,25.2,1007.6,100.0,24.6
2025-10-02 06:25:00,0.9914,0,1.4,25.2,1007.6,100.0,24.8
2025-10-02 06:30:00,1.146,0,1.3,25.2,1007.6,100.0,24.9
2025-10-02 06:35:00,1.608,33,0.7,25.2,1007.7,100.0,25.1
2025-10-02 06:40:00,1.7627,36,1.5,25.3,1007.7,100.0,25.3
2025-10-02 06:45:00,2.2242,49,1.1,25.3,1007.8,100.0,25.5
2025-10-02 06:50:00,2.3821,43,1.3,25.3,1007.8,100.0,25.6
2025-10-02 06:55:00,3.011,49,1.1,25.2,1007.9,100.0,25.5
2025-10-02 07:00:00,2.7702,61,1.3,25.2,1007.9,100.0,25.6
2025-10-02 07:05:00,2.7702,71,1.4,25.2,1008.0,100.0,25.7
2025-10-02 07:10:00,2.7702,80,2.1,25.1,1008.1,100.0,25.5
2025-10-02 07:15:00,2.866,80,1.6,25.3,1008.1,100.0,25.9
2025-10-02 07:20:00,2.9237,103,1.5,25.2,1008.2,100.0,25.9
2025-10-02 07:25:00,3.0783,105,1.4,25.3,1008.1,100.0,26.2
2025-10-02 07:30:00,3.2312,124,1.1,25.4,1008.1,100.0,26.5
2025-10-02 07:35:00,2.8044,202,2.1,25.6,1008.2,100.0,27.0
2025-10-02 07:40:00,2.9427,281,2.0,26.0,1008.2,100.0,28.3
2025-10-02 07:45:00,3.1046,288,1.8,26.3,1008.2,100.0,29.2
2025-10-02 07:50:00,3.1063,307,2.9,26.6,1008.2,100.0,30.4
2025-10-02 07:55:00,2.3082,126,2.8,26.6,1008.3,100.0,29.4
2025-10-02 08:00:00,2.3082,138,2.6,26.3,1008.3,100.0,28.4
2025-10-02 08:05:00,2.4894,155,1.3,26.4,1008.3,100.0,28.3
2025-10-02 08:10:00,4.6043,178,2.9,26.5,1008.4,100.0,28.8
2025-10-02 08:15:00,4.6043,179,2.2,26.7,1008.4,100.0,29.1
2025-10-02 08:20:00,4.6043,161,2.6,26.7,1008.4,100.0,29.2
2025-10-02 08:25:00,4.6043,184,1.4,26.8,1008.4,100.0,29.4
2025-10-02 08:30:00,4.7283,529,2.2,27.1,1008.5,100.0,31.2
2025-10-02 08:35:00,7.2666,561,2.9,27.5,1008.5,100.0,33.8
2025-10-02 08:40:00,7.5052,425,2.6,27.7,1008.4,100.0,34.9
2025-10-02 08:45:00,7.5448,320,2.9,27.9,1008.4,100.0,35.7
2025-10-02 08:50:00,7.392,283,1.8,27.7,1008.3,100.0,32.9
2025-10-02 08:55:00,7.5675,583,2.3,27.7,1008.3,100.0,32.7
2025-10-02 09:00:00,7.3953,621,2.9,28.1,1008.4,100.0,34.0
2025-10-02 09:05:00,7.193,551,2.7,28.4,1008.5,100.0,35.6
2025-10-02 09:10:00,7.3459,642,3.4,28.6,1008.5,100.0,35.9
2025-10-02 09:15:00,8.7839,527,2.2,28.7,1008.5,100.0,36.8
2025-10-02 09:20:00,9.225,640,3.2,29.1,1008.5,100.0,37.2
2025-10-02 09:25:00,10.0565,729,3.6,29.0,1008.5,100.0,37.8
2025-10-02 09:30:00,7.5081,712,3.4,29.4,1008.4,100.0,39.9
2025-10-02 09:35:00,8.0917,765,2.9,29.4,1008.4,100.0,38.9
2025-10-02 09:40:00,10.1204,628,3.9,29.6,1008.3,100.0,39.6
2025-10-02 09:45:00,11.5988,824,1.3,30.2,1008.3,99.4,43.1
2025-10-02 09:50:00,13.941,860,2.0,30.2,1008.2,100.0,44.2
2025-10-02 09:55:00,15.8129,805,2.7,30.4,1008.2,96.8,44.6
2025-10-02 10:00:00,-9.1999,828,2.8,30.4,1008.2,99.1,43.8
2025-10-02 10:05:00,-9.9535,844,2.2,30.6,1008.2,97.7,45.4
2025-10-02 10:10:00,-12.1041,842,2.8,30.5,1008.1,100.0,43.7
2025-10-02 10:15:00,-15.9936,834,1.2,30.7,1008.1,98.8,44.3
2025-10-02 10:20:00,-16.6202,491,3.1,31.4,1008.1,97.3,46.3
2025-10-02 10:25:00,-16.4097,995,2.1,31.3,1008.1,97.5,45.7
2025-10-02 10:30:00,-16.5121,708,3.1,31.8,1008.0,93.7,48.5
2025-10-02 10:35:00,-14.6813,835,1.0,31.4,1008.0,96.2,44.8
2025-10-02 10:40:00,-14.3596,407,4.1,31.6,1008.0,88.9,42.3
2025-10-02 10:45:00,-12.7171,375,2.3,31.7,1008.0,88.3,41.2
2025-10-02 10:50:00,-12.8572,871,2.0,31.6,1007.9,90.2,40.8
2025-10-02 10:55:00,-10.9362,955,3.0,32.1,1007.9,89.1,43.2
2025-10-02 11:00:00,-10.8852,543,3.2,31.9,1007.9,87.1,42.3
2025-10-02 11:05:00,-8.8177,967,2.5,32.0,1007.8,86.7,44.6
2025-10-02 11:10:00,-8.0964,941,3.1,32.5,1007.7,86.6,48.4
2025-10-02 11:15:00,-7.8465,1014,2.9,32.7,1007.7,83.5,50.5
2025-10-02 11:20:00,-8.2424,1032,2.1,33.3,1007.7,80.4,53.1
2025-10-02 11:25:00,-8.0268,1117,1.7,33.3,1007.6,80.7,53.7
2025-10-02 11:30:00,-8.2184,529,3.6,33.8,1007.5,77.7,53.6
2025-10-02 11:35:00,-8.1827,1182,1.6,34.0,1007.5,77.8,53.1
2025-10-02 11:40:00,-7.6356,717,2.2,33.8,1007.4,78.9,51.9
2025-10-02 11:45:00,-9.2301,1020,1.7,33.6,1007.3,80.6,51.4
2025-10-02 11:50:00,-9.2493,406,1.1,34.3,1007.2,73.2,52.8
2025-10-02 11:55:00,-9.4101,322,3.0,34.0,1007.2,75.7,47.5
2025-10-02 12:00:00,-8.8755,789,3.1,33.3,1007.1,78.2,43.9
2025-10-02 12:05:00,-8.7525,643,1.6,34.1,1007.0,74.0,47.8
2025-10-02 12:10:00,-9.0896,670,0.6,34.3,1006.9,72.5,48.6
2025-10-02 12:15:00,-7.2769,427,1.8,34.5,1006.8,74.4,48.1
2025-10-02 12:20:00,-7.6736,476,2.7,34.3,1006.8,74.9,46.1
2025-10-02 12:25:00,-6.8906,655,1.9,34.2,1006.8,73.2,46.1
2025-10-02 12:30:00,-7.0871,505,2.7,34.4,1006.7,74.0,47.9
2025-10-02 12:35:00,-6.6397,830,2.7,33.9,1006.6,74.2,45.6
2025-10-02 12:40:00,-6.0549,543,2.7,34.1,1006.5,76.6,47.3
2025-10-02 12:45:00,-5.4121,515,1.7,34.5,1006.4,71.7,48.0
2025-10-02 12:50:00,-5.6096,1039,1.6,34.7,1006.4,69.2,49.8
2025-10-02 12:55:00,-5.3714,723,2.3,34.8,1006.3,68.6,51.6
2025-10-02 13:00:00,-6.0963,765,1.6,35.1,1006.2,70.3,54.0
2025-10-02 13:05:00,-6.8003,1007,2.0,35.4,1006.1,68.9,55.5
2025-10-02 13:10:00,-6.4996,997,1.6,36.0,1006.0,65.1,55.6
2025-10-02 13:15:00,-7.3461,984,2.8,36.3,1006.0,63.4,56.8
2025-10-02 13:20:00,17.4435,556,0.9,36.0,1006.0,65.8,57.9
2025-10-02 13:25:00,16.9409,517,3.3,35.9,1005.9,61.2,54.1
2025-10-02 13:30:00,15.6318,926,3.3,36.0,1005.8,59.4,52.8
2025-10-02 13:35:00,15.2913,856,3.5,35.9,1005.7,59.2,53.4
2025-10-02 13:40:00,15.1368,830,2.6,36.1,1005.7,58.5,54.4
2025-10-02 13:45:00,15.1368,804,3.0,35.9,1005.6,59.7,53.1
2025-10-02 13:50:00,14.9756,783,4.2,35.8,1005.6,61.2,53.8
2025-10-02 13:55:00,15.1282,787,5.0,36.0,1005.6,59.2,52.8
2025-10-02 14:00:00,15.1282,786,2.9,35.8,1005.6,59.6,51.8
2025-10-02 14:05:00,14.9654,763,3.9,35.6,1005.5,58.7,50.3
2025-10-02 14:10:00,13.5309,745,3.5,35.7,1005.5,58.1,49.3
2025-10-02 14:15:00,13.0594,664,2.1,35.7,1005.4,58.2,51.4
2025-10-02 14:20:00,13.3855,729,1.7,35.7,1005.4,60.9,50.1
2025-10-02 14:25:00,13.2208,696,3.8,35.8,1005.4,57.2,49.6
2025-10-02 14:30:00,11.1489,694,4.2,35.8,1005.3,58.0,48.1
2025-10-02 14:35:00,10.827,637,2.6,35.6,1005.3,58.2,47.1
2025-10-02 14:40:00,11.1491,678,5.9,35.9,1005.3,55.5,47.7
2025-10-02 14:45:00,10.8039,639,2.4,35.8,1005.3,58.3,47.6
2025-10-02 14:50:00,9.0784,475,2.6,35.9,1005.3,56.6,47.6
2025-10-02 14:55:00,9.4159,489,2.7,35.7,1005.2,60.0,46.3
2025-10-02 15:00:00,9.5708,540,4.1,35.8,1005.2,58.0,46.7
2025-10-02 15:05:00,9.7399,550,2.6,35.6,1005.1,58.9,46.6
2025-10-02 15:10:00,7.6303,431,3.6,35.8,1005.1,58.6,47.8
2025-10-02 15:15:00,7.9558,442,2.8,35.7,1005.0,57.1,45.9
2025-10-02 15:20:00,7.021,272,2.7,35.4,1005.0,58.3,44.2
2025-10-02 15:25:00,7.6257,178,1.2,35.1,1005.0,59.9,42.1
2025-10-02 15:30:00,7.6257,159,1.6,34.9,1005.0,60.9,39.8
2025-10-02 15:35:00,7.6257,162,3.6,34.8,1005.0,60.4,38.9
2025-10-02 15:40:00,5.9337,231,1.5,34.7,1005.0,62.2,38.5
2025-10-02 15:45:00,6.2492,254,1.4,34.8,1005.0,62.9,39.2
2025-10-02 15:50:00,6.4179,283,1.6,34.9,1005.0,63.2,40.4
2025-10-02 15:55:00,6.4196,311,1.3,35.0,1005.1,62.3,41.6
2025-10-02 16:00:00,6.0999,268,2.4,35.2,1005.1,60.1,42.1
2025-10-02 16:05:00,5.9565,218,2.9,35.0,1005.2,60.2,41.0
2025-10-02 16:10:00,5.9565,231,2.0,34.9,1005.2,60.7,40.5
2025-10-02 16:15:00,5.8023,215,1.5,34.9,1005.2,60.0,40.1
2025-10-02 16:20:00,5.6463,192,1.9,34.9,1005.2,62.1,39.3
2025-10-02 16:25:00,5.4904,154,2.5,34.7,1005.3,60.2,39.0
2025-10-02 16:30:00,5.4904,134,1.0,34.7,1005.3,62.8,38.5
2025-10-02 16:35:00,3.3591,131,1.7,34.6,1005.3,63.4,37.6
2025-10-02 16:40:00,3.2056,107,0.8,34.3,1005.3,66.3,37.0
2025-10-02 16:45:00,3.0531,93,0.7,34.2,1005.3,67.0,36.6
2025-10-02 16:50:00,3.0531,81,1.1,34.1,1005.3,67.5,36.1
2025-10-02 16:55:00,2.8982,74,0.7,33.9,1005.4,68.1,35.6
2025-10-02 17:00:00,28.1282,68,1.0,33.8,1005.4,68.3,35.2
2025-10-02 17:05:00,27.9728,61,0.6,33.8,1005.5,67.8,34.9
2025-10-02 17:10:00,27.8195,55,0.7,33.7,1005.5,68.2,34.7
2025-10-02 17:15:00,27.6616,49,0.2,33.7,1005.5,69.0,34.4
2025-10-02 17:20:00,27.5067,40,0.6,33.7,1005.6,72.8,34.2
2025-10-02 17:25:00,27.036,33,1.5,33.5,1005.5,72.7,33.4
2025-10-02 17:30:00,26.5671,0,2.9,32.8,1005.5,78.9,32.7
2025-10-02 17:35:00,26.0923,0,2.1,32.5,1005.6,78.4,32.3
2025-10-02 17:40:00,25.6182,0,1.5,32.9,1005.6,75.8,32.3
2025-10-02 17:45:00,25.3063,0,2.1,32.9,1005.6,75.0,32.1
2025-10-02 17:50:00,25.152,0,2.1,32.8,1005.7,75.1,32.0
2025-10-02 17:55:00,24.8432,0,1.2,32.6,1005.7,75.8,31.8
2025-10-02 18:00:00,24.6906,0,0.2,32.7,1005.8,77.5,31.5
2025-10-02 18:05:00,24.6906,0,0.0,32.5,1005.8,80.7,31.1
2025-10-02 18:10:00,24.6906,0,0.6,32.0,1005.8,83.2,30.6
2025-10-02 18:15:00,24.6906,0,0.1,31.5,1005.8,89.1,30.2
2025-10-02 18:20:00,24.6906,0,0.4,31.3,1005.8,91.0,29.9
2025-10-02 18:25:00,24.6906,0,0.2,31.0,1005.9,91.3,29.6
2025-10-02 18:30:00,24.6906,0,0.3,30.9,1005.9,91.5,29.5
2025-10-02 18:35:00,24.8432,0,0.6,30.9,1006.0,89.3,29.5
2025-10-02 18:40:00,24.8432,0,0.6,30.9,1006.0,89.1,29.5
2025-10-02 18:45:00,24.8432,0,0.2,30.8,1006.1,92.1,29.3
2025-10-02 18:50:00,24.8432,0,0.4,30.6,1006.1,97.3,29.2
2025-10-02 18:55:00,24.8432,0,0.5,30.4,1006.2,96.9,29.0
2025-10-02 19:00:00,24.8432,0,0.5,30.3,1006.2,100.0,29.0
2025-10-02 19:05:00,24.8432,0,0.5,30.2,1006.3,100.0,28.9
2025-10-02 19:10:00,24.8432,0,1.1,30.0,1006.3,97.6,29.0
2025-10-02 19:15:00,24.8432,0,0.1,30.1,1006.3,98.7,29.1
2025-10-02 19:20:00,24.8432,0,0.0,30.1,1006.4,99.1,29.0
2025-10-02 19:25:00,24.8432,0,0.0,30.1,1006.4,99.4,28.9
2025-10-02 19:30:00,24.8432,0,0.2,30.0,1006.5,100.0,28.9
2025-10-02 19:35:00,24.6894,0,0.0,29.9,1006.5,100.0,28.8
2025-10-02 19:40:00,24.6894,0,0.5,29.8,1006.6,100.0,28.8
2025-10-02 19:45:00,24.6894,0,0.9,29.7,1006.6,100.0,28.6
2025-10-02 19:50:00,24.6894,0,0.0,29.7,1006.7,100.0,28.6
2025-10-02 19:55:00,24.6894,0,1.2,29.8,1006.7,100.0,28.8
2025-10-02 20:00:00,24.6894,0,0.6,29.6,1006.7,100.0,28.8
2025-10-02 20:05:00,21.9929,0,1.2,30.0,1006.8,100.0,29.1
2025-10-02 20:10:00,-0.7455,0,1.2,30.0,1006.8,100.0,29.0
2025-10-02 20:15:00,-0.7455,0,1.4,29.7,1006.9,100.0,28.8
2025-10-02 20:20:00,-0.5911,0,0.5,29.6,1006.9,100.0,28.7
2025-10-02 20:25:00,-0.5911,0,0.7,29.5,1007.0,100.0,28.6
2025-10-02 20:30:00,-0.5911,0,0.7,29.4,1007.0,100.0,28.4
2025-10-02 20:35:00,-0.4381,0,0.5,29.3,1007.1,100.0,28.3
2025-10-02 20:40:00,-0.4381,0,0.6,29.2,1007.2,100.0,28.3
2025-10-02 20:45:00,-0.4381,0,0.8,29.2,1007.2,100.0,28.2
2025-10-02 20:50:00,-0.4381,0,0.7,29.1,1007.3,100.0,28.3
2025-10-02 20:55:00,-0.4381,0,0.6,29.2,1007.3,100.0,28.1
2025-10-02 21:00:00,-0.4381,0,1.6,28.7,1007.2,100.0,27.8
2025-10-02 21:05:00,-0.4381,0,0.6,28.6,1007.3,100.0,27.7
2025-10-02 21:10:00,-0.4381,0,0.3,28.8,1007.3,100.0,27.7
2025-10-02 21:15:00,-0.3575,0,0.0,28.8,1007.4,100.0,27.7
2025-10-02 21:20:00,-0.3575,0,0.0,28.8,1007.4,100.0,27.5
2025-10-02 21:25:00,-0.3575,0,0.4,28.8,1007.4,100.0,27.4
2025-10-02 21:30:00,-0.3575,0,0.1,28.8,1007.4,100.0,27.3
2025-10-02 21:35:00,-0.3575,0,0.0,28.7,1007.3,100.0,27.3
2025-10-02 21:40:00,-0.3575,0,0.0,28.7,1007.3,100.0,27.2
2025-10-02 21:45:00,-0.3575,0,0.0,28.6,1007.3,100.0,27.0
2025-10-02 21:50:00,-0.3575,0,0.5,28.5,1007.3,100.0,27.0
2025-10-02 21:55:00,-0.3575,0,1.7,28.3,1007.4,100.0,27.0
2025-10-02 22:00:00,-0.3575,0,1.1,27.9,1007.4,100.0,27.0
2025-10-02 22:05:00,-0.3575,0,1.1,28.0,1007.3,100.0,27.1
2025-10-02 22:10:00,-0.3575,0,1.1,28.1,1007.3,100.0,27.2
2025-10-02 22:15:00,-0.4381,0,0.5,28.2,1007.3,100.0,27.1
2025-10-02 22:20:00,-0.4381,0,1.3,28.1,1007.3,100.0,27.0
2025-10-02 22:25:00,-0.4381,0,1.3,28.1,1007.3,100.0,27.0
2025-10-02 22:30:00,-0.4381,0,0.6,28.0,1007.3,100.0,27.0
2025-10-02 22:35:00,-0.4381,0,1.0,28.0,1007.3,100.0,27.0
2025-10-02 22:40:00,-0.4381,0,1.7,28.0,1007.4,100.0,27.0
2025-10-02 22:45:00,-0.4381,0,4.3,27.8,1007.4,100.0,27.0
2025-10-02 22:50:00,-0.4381,0,1.6,27.7,1007.5,100.0,27.0
2025-10-02 22:55:00,-0.4381,0,2.7,27.7,1007.5,100.0,27.0
2025-10-02 23:00:00,-0.4381,0,2.1,27.6,1007.5,100.0,26.9
2025-10-02 23:05:00,-0.4381,0,2.6,27.5,1007.5,100.0,26.8
2025-10-02 23:10:00,-0.4381,0,1.5,27.5,1007.5,100.0,26.8
2025-10-02 23:15:00,-0.3546,0,2.8,27.4,1007.5,100.0,26.6
2025-10-02 23:20:00,-0.3546,0,1.5,27.3,1007.5,100.0,26.4
