time1,Cumulative total radiation,time2,Average total irradiance,time3,Total radiation on inclined surface,time4,WindSpeed,time5,Temprature,time6,Pressure,time7,Humidity,time8,BackTemp,time9,CSI200F-P1
  ,  ,2024/8/27 22:20,305.4348,  ,  ,2024/8/27 22:20,3.3,2024/8/27 22:20,26.4,2024/8/27 22:20,1004.2,2024/8/27 22:20,81.9,2024/8/27 22:20,28.512,2024/8/27 22:20,-0.7907
  ,  ,2024/8/27 22:30,305.4348,  ,  ,2024/8/27 22:30,2.7,2024/8/27 22:30,26.2,2024/8/27 22:30,1004.1,2024/8/27 22:30,82.8,2024/8/27 22:30,28.296,2024/8/27 22:30,-0.6348
  ,  ,2024/8/27 22:40,305.4348,  ,  ,2024/8/27 22:40,3.3,2024/8/27 22:40,26.2,2024/8/27 22:40,1004.1,2024/8/27 22:40,83,2024/8/27 22:40,28.296,2024/8/27 22:40,-0.4801
  ,  ,2024/8/27 22:50,305.4348,  ,  ,2024/8/27 22:50,2.6,2024/8/27 22:50,26.1,2024/8/27 22:50,1004,2024/8/27 22:50,83.5,2024/8/27 22:50,28.188,2024/8/27 22:50,-0.4801
  ,  ,2024/8/27 23:00,305.4348,  ,  ,2024/8/27 23:00,2.8,2024/8/27 23:00,26,2024/8/27 23:00,1004,2024/8/27 23:00,84,2024/8/27 23:00,28.08,2024/8/27 23:00,-0.3259
  ,  ,2024/8/27 23:10,305.4348,  ,  ,2024/8/27 23:10,2,2024/8/27 23:10,25.9,2024/8/27 23:10,1003.9,2024/8/27 23:10,84.7,2024/8/27 23:10,27.972,2024/8/27 23:10,-0.3259
  ,  ,2024/8/27 23:20,305.4348,  ,  ,2024/8/27 23:20,4.7,2024/8/27 23:20,25.9,2024/8/27 23:20,1003.7,2024/8/27 23:20,85.4,2024/8/27 23:20,27.972,2024/8/27 23:20,-0.3259
  ,  ,2024/8/27 23:30,305.4348,  ,  ,2024/8/27 23:30,3,2024/8/27 23:30,25.7,2024/8/27 23:30,1003.7,2024/8/27 23:30,87.6,2024/8/27 23:30,27.756,2024/8/27 23:30,-0.3234
  ,  ,2024/8/27 23:40,305.4348,  ,  ,2024/8/27 23:40,4.2,2024/8/27 23:40,25.6,2024/8/27 23:40,1003.7,2024/8/27 23:40,86.6,2024/8/27 23:40,27.648,2024/8/27 23:40,-0.3234
  ,  ,2024/8/27 23:50,305.4348,  ,  ,2024/8/27 23:50,3.3,2024/8/27 23:50,25.5,2024/8/27 23:50,1003.8,2024/8/27 23:50,89.3,2024/8/27 23:50,27.54,2024/8/27 23:50,-0.3234
  ,  ,2024/8/28 0:00,305.4348,  ,  ,2024/8/28 0:00,1.9,2024/8/28 0:00,25.4,2024/8/28 0:00,1003.7,2024/8/28 0:00,88.9,2024/8/28 0:00,27.432,2024/8/28 0:00,-0.3234
  ,  ,2024/8/28 0:10,305.4348,  ,  ,2024/8/28 0:10,2.3,2024/8/28 0:10,25.4,2024/8/28 0:10,1003.8,2024/8/28 0:10,88.9,2024/8/28 0:10,27.432,2024/8/28 0:10,-0.3234
  ,  ,2024/8/28 0:20,305.4348,  ,  ,2024/8/28 0:20,3.4,2024/8/28 0:20,25.2,2024/8/28 0:20,1003.7,2024/8/28 0:20,90.7,2024/8/28 0:20,27.216,2024/8/28 0:20,-0.3234
  ,  ,2024/8/28 0:30,305.4348,  ,  ,2024/8/28 0:30,2.9,2024/8/28 0:30,25.1,2024/8/28 0:30,1003.7,2024/8/28 0:30,91.5,2024/8/28 0:30,27.108,2024/8/28 0:30,-0.3259
  ,  ,2024/8/28 0:40,305.4348,  ,  ,2024/8/28 0:40,2.9,2024/8/28 0:40,25,2024/8/28 0:40,1003.6,2024/8/28 0:40,91,2024/8/28 0:40,27,2024/8/28 0:40,-0.3259
  ,  ,2024/8/28 0:50,305.4348,  ,  ,2024/8/28 0:50,4.1,2024/8/28 0:50,24.9,2024/8/28 0:50,1003.5,2024/8/28 0:50,91.7,2024/8/28 0:50,26.892,2024/8/28 0:50,-0.3259
  ,  ,2024/8/28 1:00,305.4348,  ,  ,2024/8/28 1:00,5.3,2024/8/28 1:00,24.9,2024/8/28 1:00,1003.4,2024/8/28 1:00,92.3,2024/8/28 1:00,26.892,2024/8/28 1:00,-0.3259
  ,  ,2024/8/28 1:10,305.4348,  ,  ,2024/8/28 1:10,3.2,2024/8/28 1:10,24.9,2024/8/28 1:10,1003.3,2024/8/28 1:10,90.8,2024/8/28 1:10,26.892,2024/8/28 1:10,-0.3259
  ,  ,2024/8/28 1:20,305.4348,  ,  ,2024/8/28 1:20,3,2024/8/28 1:20,24.9,2024/8/28 1:20,1003.2,2024/8/28 1:20,90.9,2024/8/28 1:20,26.892,2024/8/28 1:20,-0.3259
  ,  ,2024/8/28 1:30,305.4348,  ,  ,2024/8/28 1:30,3.6,2024/8/28 1:30,24.8,2024/8/28 1:30,1003.3,2024/8/28 1:30,90.7,2024/8/28 1:30,26.784,2024/8/28 1:30,-0.3259
  ,  ,2024/8/28 1:40,305.4348,  ,  ,2024/8/28 1:40,2.9,2024/8/28 1:40,24.9,2024/8/28 1:40,1003.3,2024/8/28 1:40,91.5,2024/8/28 1:40,26.892,2024/8/28 1:40,-0.3259
  ,  ,2024/8/28 1:50,305.4348,  ,  ,2024/8/28 1:50,3.9,2024/8/28 1:50,24.9,2024/8/28 1:50,1003.4,2024/8/28 1:50,92.1,2024/8/28 1:50,26.892,2024/8/28 1:50,-0.3259
  ,  ,2024/8/28 2:00,305.4348,  ,  ,2024/8/28 2:00,3.1,2024/8/28 2:00,24.8,2024/8/28 2:00,1003.3,2024/8/28 2:00,92.7,2024/8/28 2:00,26.784,2024/8/28 2:00,-0.3259
  ,  ,2024/8/28 2:10,305.4348,  ,  ,2024/8/28 2:10,2.4,2024/8/28 2:10,24.9,2024/8/28 2:10,1003.2,2024/8/28 2:10,93.1,2024/8/28 2:10,26.892,2024/8/28 2:10,-0.3259
  ,  ,2024/8/28 2:20,305.4348,  ,  ,2024/8/28 2:20,3.3,2024/8/28 2:20,24.7,2024/8/28 2:20,1003.3,2024/8/28 2:20,92.4,2024/8/28 2:20,26.676,2024/8/28 2:20,-0.3259
  ,  ,2024/8/28 2:30,305.4348,  ,  ,2024/8/28 2:30,3.2,2024/8/28 2:30,24.6,2024/8/28 2:30,1003.3,2024/8/28 2:30,93.2,2024/8/28 2:30,26.568,2024/8/28 2:30,-0.3259
  ,  ,2024/8/28 2:40,305.4348,  ,  ,2024/8/28 2:40,4.3,2024/8/28 2:40,24.7,2024/8/28 2:40,1003.2,2024/8/28 2:40,93,2024/8/28 2:40,26.676,2024/8/28 2:40,-0.3259
  ,  ,2024/8/28 2:50,305.4348,  ,  ,2024/8/28 2:50,2.7,2024/8/28 2:50,24.8,2024/8/28 2:50,1003.1,2024/8/28 2:50,93.6,2024/8/28 2:50,26.784,2024/8/28 2:50,-0.3259
  ,  ,2024/8/28 3:00,305.4348,  ,  ,2024/8/28 3:00,2,2024/8/28 3:00,24.8,2024/8/28 3:00,1003.1,2024/8/28 3:00,94.1,2024/8/28 3:00,26.784,2024/8/28 3:00,-0.3259
  ,  ,2024/8/28 3:10,305.4348,  ,  ,2024/8/28 3:10,4.8,2024/8/28 3:10,24.8,2024/8/28 3:10,1003.1,2024/8/28 3:10,93.2,2024/8/28 3:10,26.784,2024/8/28 3:10,-0.3259
  ,  ,2024/8/28 3:20,305.4348,  ,  ,2024/8/28 3:20,2.7,2024/8/28 3:20,24.8,2024/8/28 3:20,1003.1,2024/8/28 3:20,94.6,2024/8/28 3:20,26.784,2024/8/28 3:20,-0.3259
  ,  ,2024/8/28 3:30,305.4348,  ,  ,2024/8/28 3:30,1.4,2024/8/28 3:30,24.9,2024/8/28 3:30,1003.1,2024/8/28 3:30,95.5,2024/8/28 3:30,26.892,2024/8/28 3:30,-0.3259
  ,  ,2024/8/28 3:40,305.4348,  ,  ,2024/8/28 3:40,3.6,2024/8/28 3:40,24.8,2024/8/28 3:40,1003.1,2024/8/28 3:40,95.1,2024/8/28 3:40,26.784,2024/8/28 3:40,-0.3259
  ,  ,2024/8/28 3:50,305.4348,  ,  ,2024/8/28 3:50,4.4,2024/8/28 3:50,24.8,2024/8/28 3:50,1003.1,2024/8/28 3:50,94.3,2024/8/28 3:50,26.784,2024/8/28 3:50,-0.3259
  ,  ,2024/8/28 4:00,305.4348,  ,  ,2024/8/28 4:00,5.1,2024/8/28 4:00,24.9,2024/8/28 4:00,1003.1,2024/8/28 4:00,93.9,2024/8/28 4:00,26.892,2024/8/28 4:00,-0.3259
  ,  ,2024/8/28 4:10,305.4348,  ,  ,2024/8/28 4:10,3.6,2024/8/28 4:10,24.9,2024/8/28 4:10,1003.1,2024/8/28 4:10,94.3,2024/8/28 4:10,26.892,2024/8/28 4:10,-0.3259
  ,  ,2024/8/28 4:20,305.4348,  ,  ,2024/8/28 4:20,2.3,2024/8/28 4:20,24.9,2024/8/28 4:20,1003.1,2024/8/28 4:20,95,2024/8/28 4:20,26.892,2024/8/28 4:20,-0.3259
  ,  ,2024/8/28 4:30,305.4348,  ,  ,2024/8/28 4:30,5,2024/8/28 4:30,24.9,2024/8/28 4:30,1003.2,2024/8/28 4:30,93.5,2024/8/28 4:30,26.892,2024/8/28 4:30,-0.3259
  ,  ,2024/8/28 4:40,305.4348,  ,  ,2024/8/28 4:40,3.9,2024/8/28 4:40,24.9,2024/8/28 4:40,1003.2,2024/8/28 4:40,94.4,2024/8/28 4:40,26.892,2024/8/28 4:40,-0.3259
  ,  ,2024/8/28 4:50,305.4348,  ,  ,2024/8/28 4:50,1.4,2024/8/28 4:50,24.9,2024/8/28 4:50,1003.3,2024/8/28 4:50,95,2024/8/28 4:50,26.892,2024/8/28 4:50,-0.3259
  ,  ,2024/8/28 5:00,305.4348,  ,  ,2024/8/28 5:00,3.1,2024/8/28 5:00,24.9,2024/8/28 5:00,1003.3,2024/8/28 5:00,94.9,2024/8/28 5:00,26.892,2024/8/28 5:00,-0.3259
  ,  ,2024/8/28 5:10,305.4348,  ,  ,2024/8/28 5:10,4.1,2024/8/28 5:10,24.9,2024/8/28 5:10,1003.4,2024/8/28 5:10,94.2,2024/8/28 5:10,26.892,2024/8/28 5:10,-0.3259
  ,  ,2024/8/28 5:20,305.4348,  ,  ,2024/8/28 5:20,4.3,2024/8/28 5:20,24.8,2024/8/28 5:20,1003.4,2024/8/28 5:20,94.5,2024/8/28 5:20,26.784,2024/8/28 5:20,-0.3259
  ,  ,2024/8/28 5:30,305.4348,  ,  ,2024/8/28 5:30,4.2,2024/8/28 5:30,24.9,2024/8/28 5:30,1003.4,2024/8/28 5:30,93.7,2024/8/28 5:30,26.892,2024/8/28 5:30,-0.3259
  ,  ,2024/8/28 5:40,305.4348,  ,  ,2024/8/28 5:40,2.8,2024/8/28 5:40,24.8,2024/8/28 5:40,1003.6,2024/8/28 5:40,94.1,2024/8/28 5:40,26.784,2024/8/28 5:40,-0.3259
  ,  ,2024/8/28 5:50,305.4348,  ,  ,2024/8/28 5:50,5.4,2024/8/28 5:50,24.8,2024/8/28 5:50,1003.7,2024/8/28 5:50,93.7,2024/8/28 5:50,26.784,2024/8/28 5:50,-0.3259
  ,  ,2024/8/28 6:00,305.4348,  ,  ,2024/8/28 6:00,2.9,2024/8/28 6:00,24.8,2024/8/28 6:00,1003.7,2024/8/28 6:00,94.4,2024/8/28 6:00,26.784,2024/8/28 6:00,-0.3259
  ,  ,2024/8/28 6:10,305.4348,  ,  ,2024/8/28 6:10,2.4,2024/8/28 6:10,24.8,2024/8/28 6:10,1003.8,2024/8/28 6:10,94.5,2024/8/28 6:10,26.784,2024/8/28 6:10,0
  ,  ,2024/8/28 6:20,305.4348,  ,  ,2024/8/28 6:20,1.3,2024/8/28 6:20,24.8,2024/8/28 6:20,1003.9,2024/8/28 6:20,95.2,2024/8/28 6:20,26.784,2024/8/28 6:20,0.3274
  ,  ,2024/8/28 6:30,305.4348,  ,  ,2024/8/28 6:30,4.4,2024/8/28 6:30,24.9,2024/8/28 6:30,1004,2024/8/28 6:30,94.4,2024/8/28 6:30,26.892,2024/8/28 6:30,0.9437
  ,  ,2024/8/28 6:40,305.4348,  ,  ,2024/8/28 6:40,4.7,2024/8/28 6:40,24.9,2024/8/28 6:40,1004.1,2024/8/28 6:40,93.4,2024/8/28 6:40,26.892,2024/8/28 6:40,1.5597
  ,  ,2024/8/28 6:50,305.4348,  ,  ,2024/8/28 6:50,2.2,2024/8/28 6:50,24.9,2024/8/28 6:50,1004.2,2024/8/28 6:50,93.6,2024/8/28 6:50,26.892,2024/8/28 6:50,1.8689
  ,  ,2024/8/28 7:00,305.4348,  ,  ,2024/8/28 7:00,1.5,2024/8/28 7:00,24.9,2024/8/28 7:00,1004.3,2024/8/28 7:00,93.5,2024/8/28 7:00,26.892,2024/8/28 7:00,2.0245
  ,  ,2024/8/28 7:10,305.4348,  ,  ,2024/8/28 7:10,2.2,2024/8/28 7:10,25,2024/8/28 7:10,1004.3,2024/8/28 7:10,94,2024/8/28 7:10,27,2024/8/28 7:10,-22.7202
  ,  ,2024/8/28 7:20,305.4348,  ,  ,2024/8/28 7:20,2.4,2024/8/28 7:20,25.1,2024/8/28 7:20,1004.3,2024/8/28 7:20,94.8,2024/8/28 7:20,27.108,2024/8/28 7:20,-22.7302
  ,  ,2024/8/28 7:30,305.4348,  ,  ,2024/8/28 7:30,1.8,2024/8/28 7:30,25.1,2024/8/28 7:30,1004.4,2024/8/28 7:30,94,2024/8/28 7:30,27.108,2024/8/28 7:30,-21.5921
  ,  ,2024/8/28 7:40,305.4348,  ,  ,2024/8/28 7:40,2.4,2024/8/28 7:40,25.2,2024/8/28 7:40,1004.4,2024/8/28 7:40,93.8,2024/8/28 7:40,27.216,2024/8/28 7:40,-18.7475
  ,  ,2024/8/28 7:50,305.4348,  ,  ,2024/8/28 7:50,2.3,2024/8/28 7:50,25.3,2024/8/28 7:50,1004.4,2024/8/28 7:50,93,2024/8/28 7:50,27.324,2024/8/28 7:50,-18.2817
  ,  ,2024/8/28 8:00,305.4348,  ,  ,2024/8/28 8:00,5.7,2024/8/28 8:00,25.4,2024/8/28 8:00,1004.5,2024/8/28 8:00,92.4,2024/8/28 8:00,27.432,2024/8/28 8:00,-18.5926
  ,  ,2024/8/28 8:10,305.4348,  ,  ,2024/8/28 8:10,2.9,2024/8/28 8:10,25.5,2024/8/28 8:10,1004.6,2024/8/28 8:10,91.4,2024/8/28 8:10,27.54,2024/8/28 8:10,-18.9054
  ,  ,2024/8/28 8:20,305.4348,  ,  ,2024/8/28 8:20,2.8,2024/8/28 8:20,25.5,2024/8/28 8:20,1004.7,2024/8/28 8:20,92.8,2024/8/28 8:20,27.54,2024/8/28 8:20,-18.1198
  ,  ,2024/8/28 8:30,305.4348,  ,  ,2024/8/28 8:30,3.8,2024/8/28 8:30,25.6,2024/8/28 8:30,1004.7,2024/8/28 8:30,91.5,2024/8/28 8:30,27.648,2024/8/28 8:30,-17.3284
  ,  ,2024/8/28 8:40,305.4348,  ,  ,2024/8/28 8:40,2.3,2024/8/28 8:40,25.7,2024/8/28 8:40,1004.7,2024/8/28 8:40,91,2024/8/28 8:40,27.756,2024/8/28 8:40,-17.1751
  ,  ,2024/8/28 8:50,305.4348,  ,  ,2024/8/28 8:50,4.5,2024/8/28 8:50,25.4,2024/8/28 8:50,1004.7,2024/8/28 8:50,92.4,2024/8/28 8:50,27.432,2024/8/28 8:50,-15.569
  ,  ,2024/8/28 9:00,305.4348,  ,  ,2024/8/28 9:00,4.1,2024/8/28 9:00,24.9,2024/8/28 9:00,1004.8,2024/8/28 9:00,95.9,2024/8/28 9:00,26.892,2024/8/28 9:00,-12.2744
  ,  ,2024/8/28 9:10,305.4348,  ,  ,2024/8/28 9:10,4.6,2024/8/28 9:10,25,2024/8/28 9:10,1004.8,2024/8/28 9:10,95.4,2024/8/28 9:10,27,2024/8/28 9:10,-12.215
  ,  ,2024/8/28 9:20,305.4348,  ,  ,2024/8/28 9:20,3,2024/8/28 9:20,25.1,2024/8/28 9:20,1005,2024/8/28 9:20,96.4,2024/8/28 9:20,27.108,2024/8/28 9:20,-15.4892
  ,  ,2024/8/28 9:30,305.4348,  ,  ,2024/8/28 9:30,4,2024/8/28 9:30,25.3,2024/8/28 9:30,1005,2024/8/28 9:30,95.8,2024/8/28 9:30,27.324,2024/8/28 9:30,-16.1424
  ,  ,2024/8/28 9:40,305.4348,  ,  ,2024/8/28 9:40,2.9,2024/8/28 9:40,25.4,2024/8/28 9:40,1005,2024/8/28 9:40,95.1,2024/8/28 9:40,27.432,2024/8/28 9:40,-14.735
  ,  ,2024/8/28 9:50,305.4348,  ,  ,2024/8/28 9:50,4.8,2024/8/28 9:50,25.6,2024/8/28 9:50,1005,2024/8/28 9:50,92.4,2024/8/28 9:50,27.648,2024/8/28 9:50,-13.3424
  ,  ,2024/8/28 10:00,305.4348,  ,  ,2024/8/28 10:00,4.8,2024/8/28 10:00,25.8,2024/8/28 10:00,1005,2024/8/28 10:00,90.8,2024/8/28 10:00,27.864,2024/8/28 10:00,-12.9003
  ,  ,2024/8/28 10:10,305.4348,  ,  ,2024/8/28 10:10,5.3,2024/8/28 10:10,25.8,2024/8/28 10:10,1005,2024/8/28 10:10,91.6,2024/8/28 10:10,27.864,2024/8/28 10:10,-11.349
  ,  ,2024/8/28 10:20,305.4348,  ,  ,2024/8/28 10:20,5.1,2024/8/28 10:20,25.3,2024/8/28 10:20,1005,2024/8/28 10:20,94.1,2024/8/28 10:20,27.324,2024/8/28 10:20,-7.9901
  ,  ,2024/8/28 10:30,305.4348,  ,  ,2024/8/28 10:30,5.7,2024/8/28 10:30,24.7,2024/8/28 10:30,1005.1,2024/8/28 10:30,98.2,2024/8/28 10:30,26.676,2024/8/28 10:30,18.4946
  ,  ,2024/8/28 10:40,305.4348,  ,  ,2024/8/28 10:40,2,2024/8/28 10:40,24.6,2024/8/28 10:40,1005.1,2024/8/28 10:40,100,2024/8/28 10:40,26.568,2024/8/28 10:40,17.3825
  ,  ,2024/8/28 10:50,305.4348,  ,  ,2024/8/28 10:50,4.4,2024/8/28 10:50,24.4,2024/8/28 10:50,1005,2024/8/28 10:50,100,2024/8/28 10:50,26.352,2024/8/28 10:50,14.3683
  ,  ,2024/8/28 11:00,305.4348,  ,  ,2024/8/28 11:00,3.7,2024/8/28 11:00,24.6,2024/8/28 11:00,1005,2024/8/28 11:00,100,2024/8/28 11:00,26.568,2024/8/28 11:00,16.7454
  ,  ,2024/8/28 11:10,305.4348,  ,  ,2024/8/28 11:10,4.2,2024/8/28 11:10,24.9,2024/8/28 11:10,1004.9,2024/8/28 11:10,100,2024/8/28 11:10,26.892,2024/8/28 11:10,15.3737
  ,  ,2024/8/28 11:20,305.4348,  ,  ,2024/8/28 11:20,4.3,2024/8/28 11:20,24.9,2024/8/28 11:20,1004.8,2024/8/28 11:20,99.4,2024/8/28 11:20,26.892,2024/8/28 11:20,18.6742
  ,  ,2024/8/28 11:30,305.4348,  ,  ,2024/8/28 11:30,5.6,2024/8/28 11:30,25.1,2024/8/28 11:30,1004.7,2024/8/28 11:30,97.3,2024/8/28 11:30,27.108,2024/8/28 11:30,20.7222
  ,  ,2024/8/28 11:40,305.4348,  ,  ,2024/8/28 11:40,2.3,2024/8/28 11:40,25.5,2024/8/28 11:40,1004.6,2024/8/28 11:40,97.6,2024/8/28 11:40,27.54,2024/8/28 11:40,23.0372
  ,  ,2024/8/28 11:50,305.4348,  ,  ,2024/8/28 11:50,5.6,2024/8/28 11:50,25.7,2024/8/28 11:50,1004.5,2024/8/28 11:50,94.2,2024/8/28 11:50,27.756,2024/8/28 11:50,20.1979
  ,  ,2024/8/28 12:00,305.4348,  ,  ,2024/8/28 12:00,4.8,2024/8/28 12:00,26,2024/8/28 12:00,1004.4,2024/8/28 12:00,92.6,2024/8/28 12:00,28.08,2024/8/28 12:00,28.2224
  ,  ,2024/8/28 12:10,305.4348,  ,  ,2024/8/28 12:10,4.9,2024/8/28 12:10,26.3,2024/8/28 12:10,1004.3,2024/8/28 12:10,90.3,2024/8/28 12:10,28.404,2024/8/28 12:10,31.8514
  ,  ,2024/8/28 12:20,305.4348,  ,  ,2024/8/28 12:20,6.8,2024/8/28 12:20,26.6,2024/8/28 12:20,1004.1,2024/8/28 12:20,87.7,2024/8/28 12:20,28.728,2024/8/28 12:20,32.2657
  ,  ,2024/8/28 12:30,305.4348,  ,  ,2024/8/28 12:30,3.6,2024/8/28 12:30,26.6,2024/8/28 12:30,1004.1,2024/8/28 12:30,88,2024/8/28 12:30,28.728,2024/8/28 12:30,25.3102
  ,  ,2024/8/28 12:40,305.4348,  ,  ,2024/8/28 12:40,4.9,2024/8/28 12:40,26.7,2024/8/28 12:40,1004,2024/8/28 12:40,86.4,2024/8/28 12:40,28.836,2024/8/28 12:40,27.4105
  ,  ,2024/8/28 12:50,305.4348,  ,  ,2024/8/28 12:50,3.9,2024/8/28 12:50,27.1,2024/8/28 12:50,1004,2024/8/28 12:50,83.9,2024/8/28 12:50,29.268,2024/8/28 12:50,38.6056
  ,  ,2024/8/28 13:00,305.4348,  ,  ,2024/8/28 13:00,6.1,2024/8/28 13:00,27.2,2024/8/28 13:00,1003.9,2024/8/28 13:00,84.2,2024/8/28 13:00,29.376,2024/8/28 13:00,31.5794
  ,  ,2024/8/28 13:10,305.4348,  ,  ,2024/8/28 13:10,3.4,2024/8/28 13:10,26.9,2024/8/28 13:10,1003.9,2024/8/28 13:10,85.6,2024/8/28 13:10,29.052,2024/8/28 13:10,25.7925
  ,  ,2024/8/28 13:20,305.4348,  ,  ,2024/8/28 13:20,3.7,2024/8/28 13:20,27.4,2024/8/28 13:20,1003.8,2024/8/28 13:20,81.3,2024/8/28 13:20,29.592,2024/8/28 13:20,41.3389
  ,  ,2024/8/28 13:30,305.4348,  ,  ,2024/8/28 13:30,2.7,2024/8/28 13:30,27.9,2024/8/28 13:30,1003.8,2024/8/28 13:30,81.6,2024/8/28 13:30,30.132,2024/8/28 13:30,45.1246
  ,  ,2024/8/28 13:40,5570,  ,  ,2024/8/28 13:40,5.4,2024/8/28 13:40,27.9,2024/8/28 13:40,1003.6,2024/8/28 13:40,78.7,2024/8/28 13:40,30.132,2024/8/28 13:40,39.684
  ,  ,2024/8/28 13:50,5890,  ,  ,2024/8/28 13:50,4.8,2024/8/28 13:50,27.9,2024/8/28 13:50,1003.5,2024/8/28 13:50,78.3,2024/8/28 13:50,30.132,2024/8/28 13:50,45.842
  ,  ,2024/8/28 14:00,6230,  ,  ,2024/8/28 14:00,5.4,2024/8/28 14:00,28.1,2024/8/28 14:00,1003.5,2024/8/28 14:00,79.4,2024/8/28 14:00,30.348,2024/8/28 14:00,38.7509
  ,  ,2024/8/28 14:10,6560,  ,  ,2024/8/28 14:10,6.3,2024/8/28 14:10,28.3,2024/8/28 14:10,1003.3,2024/8/28 14:10,76.9,2024/8/28 14:10,30.564,2024/8/28 14:10,39.3291
  ,  ,2024/8/28 14:20,6840,  ,  ,2024/8/28 14:20,5.6,2024/8/28 14:20,28,2024/8/28 14:20,1003.1,2024/8/28 14:20,78.2,2024/8/28 14:20,30.24,2024/8/28 14:20,31.687
  ,  ,2024/8/28 14:30,7070,  ,  ,2024/8/28 14:30,3.2,2024/8/28 14:30,28.3,2024/8/28 14:30,1003,2024/8/28 14:30,78.8,2024/8/28 14:30,30.564,2024/8/28 14:30,25.6218
  ,  ,2024/8/28 14:40,7220,  ,  ,2024/8/28 14:40,7,2024/8/28 14:40,27.8,2024/8/28 14:40,1002.9,2024/8/28 14:40,79.5,2024/8/28 14:40,30.024,2024/8/28 14:40,18.0044
  ,  ,2024/8/28 14:50,7350,  ,  ,2024/8/28 14:50,3,2024/8/28 14:50,27.6,2024/8/28 14:50,1002.7,2024/8/28 14:50,80.9,2024/8/28 14:50,29.808,2024/8/28 14:50,16.2599
  ,  ,2024/8/28 15:00,7480,  ,  ,2024/8/28 15:00,5.1,2024/8/28 15:00,27.6,2024/8/28 15:00,1002.7,2024/8/28 15:00,81.4,2024/8/28 15:00,29.808,2024/8/28 15:00,16.1088
  ,  ,2024/8/28 15:10,7620,  ,  ,2024/8/28 15:10,2.3,2024/8/28 15:10,27.7,2024/8/28 15:10,1002.6,2024/8/28 15:10,81.3,2024/8/28 15:10,29.916,2024/8/28 15:10,17.0684
  ,  ,2024/8/28 15:20,7770,  ,  ,2024/8/28 15:20,4.2,2024/8/28 15:20,27.8,2024/8/28 15:20,1002.5,2024/8/28 15:20,80.5,2024/8/28 15:20,30.024,2024/8/28 15:20,17.9616
  ,  ,2024/8/28 15:30,7890,  ,  ,2024/8/28 15:30,3.9,2024/8/28 15:30,27.6,2024/8/28 15:30,1002.5,2024/8/28 15:30,79.7,2024/8/28 15:30,29.808,2024/8/28 15:30,12.06
  ,  ,2024/8/28 15:40,8010,  ,  ,2024/8/28 15:40,4,2024/8/28 15:40,27.7,2024/8/28 15:40,1002.6,2024/8/28 15:40,80.9,2024/8/28 15:40,29.916,2024/8/28 15:40,15.107
  ,  ,2024/8/28 15:50,8100,  ,  ,2024/8/28 15:50,4.9,2024/8/28 15:50,27.5,2024/8/28 15:50,1002.7,2024/8/28 15:50,81.5,2024/8/28 15:50,29.7,2024/8/28 15:50,9.4909
  ,  ,2024/8/28 16:00,8210,  ,  ,2024/8/28 16:00,3.4,2024/8/28 16:00,27.5,2024/8/28 16:00,1002.6,2024/8/28 16:00,81.2,2024/8/28 16:00,29.7,2024/8/28 16:00,18.3619
  ,  ,2024/8/28 16:10,8360,  ,  ,2024/8/28 16:10,3.4,2024/8/28 16:10,27.7,2024/8/28 16:10,1002.6,2024/8/28 16:10,80.9,2024/8/28 16:10,29.916,2024/8/28 16:10,16.2179
  ,  ,2024/8/28 16:20,8480,  ,  ,2024/8/28 16:20,4.1,2024/8/28 16:20,28,2024/8/28 16:20,1002.5,2024/8/28 16:20,80,2024/8/28 16:20,30.24,2024/8/28 16:20,13.854
  ,  ,2024/8/28 16:30,8570,  ,  ,2024/8/28 16:30,3,2024/8/28 16:30,27.8,2024/8/28 16:30,1002.6,2024/8/28 16:30,81,2024/8/28 16:30,30.024,2024/8/28 16:30,9.4246
  ,  ,2024/8/28 16:40,8640,  ,  ,2024/8/28 16:40,3.3,2024/8/28 16:40,27.6,2024/8/28 16:40,1002.6,2024/8/28 16:40,81.6,2024/8/28 16:40,29.808,2024/8/28 16:40,8.0175
  ,  ,2024/8/28 16:50,8690,  ,  ,2024/8/28 16:50,2.9,2024/8/28 16:50,27.5,2024/8/28 16:50,1002.7,2024/8/28 16:50,81.9,2024/8/28 16:50,29.7,2024/8/28 16:50,6.9744
  ,  ,2024/8/28 17:00,8730,  ,  ,2024/8/28 17:00,2.9,2024/8/28 17:00,27.4,2024/8/28 17:00,1002.8,2024/8/28 17:00,82.6,2024/8/28 17:00,29.592,2024/8/28 17:00,3.581
  ,  ,2024/8/28 17:10,8750,  ,  ,2024/8/28 17:10,3.9,2024/8/28 17:10,27.3,2024/8/28 17:10,1002.9,2024/8/28 17:10,82.1,2024/8/28 17:10,29.484,2024/8/28 17:10,2.1654
  ,  ,2024/8/28 17:20,8780,  ,  ,2024/8/28 17:20,3.8,2024/8/28 17:20,27.2,2024/8/28 17:20,1002.9,2024/8/28 17:20,82.3,2024/8/28 17:20,29.376,2024/8/28 17:20,2.63
  ,  ,2024/8/28 17:30,8780,  ,  ,2024/8/28 17:30,4,2024/8/28 17:30,27,2024/8/28 17:30,1003,2024/8/28 17:30,83.7,2024/8/28 17:30,29.16,2024/8/28 17:30,1.1862
