time1,Cumulative total radiation,time2,Average total irradiance,time3,Total radiation on inclined surface,time4,WindSpeed,time5,Temprature,time6,Pressure,time7,Humidity,time8,BackTemp,time9,CSI200F-P1
2025/12/28 13:40,13.91,2025/11/11 1:50,0,2025/12/28 13:40,793,2025/11/11 1:50,0.7,2025/11/11 1:50,15.2,2025/11/11 1:50,1016.5,2025/11/11 1:50,100,2025/11/11 1:50,14.4,2025/11/11 1:50,-0.3171
2025/12/28 13:45,14.16,2025/11/11 1:55,0,2025/12/28 13:45,779,2025/11/11 1:55,1.4,2025/11/11 1:55,15.2,2025/11/11 1:55,1016.4,2025/11/11 1:55,100,2025/11/11 1:55,14.4,2025/11/11 1:55,-0.3171
2025/12/28 13:50,14.4,2025/11/11 2:00,0,2025/12/28 13:50,775,2025/11/11 2:00,1.6,2025/11/11 2:00,15.2,2025/11/11 2:00,1016.3,2025/11/11 2:00,100,2025/11/11 2:00,14.5,2025/11/11 2:00,-0.3171
2025/12/28 13:55,14.62,2025/11/11 2:05,0,2025/12/28 13:55,754,2025/11/11 2:05,0.4,2025/11/11 2:05,15.2,2025/11/11 2:05,1016.3,2025/11/11 2:05,100,2025/11/11 2:05,14.4,2025/11/11 2:05,-0.3171
2025/12/28 14:00,14.85,2025/11/11 2:10,0,2025/12/28 14:00,744,2025/11/11 2:10,0.4,2025/11/11 2:10,15.2,2025/11/11 2:10,1016.3,2025/11/11 2:10,100,2025/11/11 2:10,14.4,2025/11/11 2:10,-0.3171
2025/12/28 14:05,15.07,2025/11/11 2:15,0,2025/12/28 14:05,728,2025/11/11 2:15,0,2025/11/11 2:15,15.2,2025/11/11 2:15,1016.3,2025/11/11 2:15,100,2025/11/11 2:15,14.4,2025/11/11 2:15,-0.3171
2025/12/28 14:10,15.29,2025/11/11 2:20,0,2025/12/28 14:10,719,2025/11/11 2:20,1,2025/11/11 2:20,15.1,2025/11/11 2:20,1016.2,2025/11/11 2:20,100,2025/11/11 2:20,14.3,2025/11/11 2:20,-0.3171
2025/12/28 14:15,15.51,2025/11/11 2:25,0,2025/12/28 14:15,715,2025/11/11 2:25,1.3,2025/11/11 2:25,15.1,2025/11/11 2:25,1016.2,2025/11/11 2:25,100,2025/11/11 2:25,14.4,2025/11/11 2:25,-0.3171
2025/12/28 14:20,15.71,2025/11/11 2:30,0,2025/12/28 14:20,701,2025/11/11 2:30,1.5,2025/11/11 2:30,15.1,2025/11/11 2:30,1016.1,2025/11/11 2:30,100,2025/11/11 2:30,14.4,2025/11/11 2:30,-0.3171
2025/12/28 14:25,15.92,2025/11/11 2:35,0,2025/12/28 14:25,684,2025/11/11 2:35,0.1,2025/11/11 2:35,14.9,2025/11/11 2:35,1016.1,2025/11/11 2:35,100,2025/11/11 2:35,14.3,2025/11/11 2:35,-0.4173
2025/12/28 14:30,16.13,2025/11/11 2:40,0,2025/12/28 14:30,678,2025/11/11 2:40,1.1,2025/11/11 2:40,14.9,2025/11/11 2:40,1016,2025/11/11 2:40,100,2025/11/11 2:40,14.4,2025/11/11 2:40,-0.4173
2025/12/28 14:35,16.33,2025/11/11 2:45,0,2025/12/28 14:35,665,2025/11/11 2:45,1.2,2025/11/11 2:45,15,2025/11/11 2:45,1016,2025/11/11 2:45,100,2025/11/11 2:45,14.4,2025/11/11 2:45,-0.4173
2025/12/28 14:40,16.53,2025/11/11 2:50,0,2025/12/28 14:40,657,2025/11/11 2:50,1.5,2025/11/11 2:50,15.1,2025/11/11 2:50,1016,2025/11/11 2:50,100,2025/11/11 2:50,14.4,2025/11/11 2:50,-0.4173
2025/12/28 14:45,16.72,2025/11/11 2:55,0,2025/12/28 14:45,630,2025/11/11 2:55,1.8,2025/11/11 2:55,15.1,2025/11/11 2:55,1016,2025/11/11 2:55,100,2025/11/11 2:55,14.5,2025/11/11 2:55,-0.4173
2025/12/28 14:50,16.91,2025/11/11 3:00,0,2025/12/28 14:50,619,2025/11/11 3:00,1.2,2025/11/11 3:00,15.1,2025/11/11 3:00,1016,2025/11/11 3:00,100,2025/11/11 3:00,14.5,2025/11/11 3:00,-0.4173
2025/12/28 14:55,17.09,2025/11/11 3:05,0,2025/12/28 14:55,589,2025/11/11 3:05,1.4,2025/11/11 3:05,15.1,2025/11/11 3:05,1016,2025/11/11 3:05,100,2025/11/11 3:05,14.5,2025/11/11 3:05,-0.4173
2025/12/28 15:00,17.19,2025/11/11 3:10,0,2025/12/28 15:00,580,2025/11/11 3:10,1.2,2025/11/11 3:10,15.1,2025/11/11 3:10,1016.1,2025/11/11 3:10,100,2025/11/11 3:10,14.4,2025/11/11 3:10,-0.4173
2025/12/28 15:05,17.43,2025/11/11 3:15,0,2025/12/28 15:05,546,2025/11/11 3:15,1,2025/11/11 3:15,15.1,2025/11/11 3:15,1016.1,2025/11/11 3:15,100,2025/11/11 3:15,14.4,2025/11/11 3:15,-0.4173
2025/12/28 15:10,17.58,2025/11/11 3:20,0,2025/12/28 15:10,535,2025/11/11 3:20,0.7,2025/11/11 3:20,15.1,2025/11/11 3:20,1016.1,2025/11/11 3:20,100,2025/11/11 3:20,14.4,2025/11/11 3:20,-0.4173
2025/12/28 15:15,17.75,2025/11/11 3:25,0,2025/12/28 15:15,505,2025/11/11 3:25,0.8,2025/11/11 3:25,15.1,2025/11/11 3:25,1016.1,2025/11/11 3:25,100,2025/11/11 3:25,14.4,2025/11/11 3:25,-0.4173
2025/12/28 15:20,17.9,2025/11/11 3:30,0,2025/12/28 15:20,492,2025/11/11 3:30,0.7,2025/11/11 3:30,15.1,2025/11/11 3:30,1016.2,2025/11/11 3:30,100,2025/11/11 3:30,14.4,2025/11/11 3:30,-0.4173
2025/12/28 15:25,18.05,2025/11/11 3:35,0,2025/12/28 15:25,462,2025/11/11 3:35,0.5,2025/11/11 3:35,15.1,2025/11/11 3:35,1016.2,2025/11/11 3:35,100,2025/11/11 3:35,14.4,2025/11/11 3:35,-0.4173
2025/12/28 15:30,18.18,2025/11/11 3:40,0,2025/12/28 15:30,444,2025/11/11 3:40,0,2025/11/11 3:40,15.2,2025/11/11 3:40,1016.2,2025/11/11 3:40,100,2025/11/11 3:40,14.2,2025/11/11 3:40,-0.4173
2025/12/28 15:35,18.3,2025/11/11 3:45,0,2025/12/28 15:35,419,2025/11/11 3:45,0.4,2025/11/11 3:45,15.1,2025/11/11 3:45,1016.2,2025/11/11 3:45,100,2025/11/11 3:45,14.1,2025/11/11 3:45,-0.4173
2025/12/28 15:40,18.43,2025/11/11 3:50,0,2025/12/28 15:40,394,2025/11/11 3:50,0.2,2025/11/11 3:50,15.1,2025/11/11 3:50,1016.2,2025/11/11 3:50,100,2025/11/11 3:50,14,2025/11/11 3:50,-0.4173
2025/12/28 15:45,18.55,2025/11/11 3:55,0,2025/12/28 15:45,372,2025/11/11 3:55,0,2025/11/11 3:55,15.1,2025/11/11 3:55,1016.1,2025/11/11 3:55,100,2025/11/11 3:55,14,2025/11/11 3:55,-0.4173
2025/12/28 15:50,18.65,2025/11/11 4:00,0,2025/12/28 15:50,358,2025/11/11 4:00,0.5,2025/11/11 4:00,15.1,2025/11/11 4:00,1016.1,2025/11/11 4:00,100,2025/11/11 4:00,14,2025/11/11 4:00,-0.4173
2025/12/28 15:55,18.76,2025/11/11 4:05,0,2025/12/28 15:55,336,2025/11/11 4:05,0.3,2025/11/11 4:05,15.1,2025/11/11 4:05,1016.2,2025/11/11 4:05,100,2025/11/11 4:05,14.1,2025/11/11 4:05,-0.4173
2025/12/28 16:00,18.86,2025/11/11 4:10,0,2025/12/28 16:00,319,2025/11/11 4:10,0.1,2025/11/11 4:10,15.2,2025/11/11 4:10,1016.2,2025/11/11 4:10,100,2025/11/11 4:10,14.2,2025/11/11 4:10,-0.4173
2025/12/28 16:05,18.95,2025/11/11 4:15,0,2025/12/28 16:05,295,2025/11/11 4:15,0,2025/11/11 4:15,15,2025/11/11 4:15,1016.2,2025/11/11 4:15,100,2025/11/11 4:15,14.2,2025/11/11 4:15,-0.4173
2025/12/28 16:10,19.04,2025/11/11 4:20,0,2025/12/28 16:10,274,2025/11/11 4:20,0.2,2025/11/11 4:20,14.9,2025/11/11 4:20,1016.2,2025/11/11 4:20,100,2025/11/11 4:20,14.1,2025/11/11 4:20,-0.4173
2025/12/28 16:15,19.11,2025/11/11 4:25,0,2025/12/28 16:15,246,2025/11/11 4:25,0.9,2025/11/11 4:25,15,2025/11/11 4:25,1016.1,2025/11/11 4:25,100,2025/11/11 4:25,14.2,2025/11/11 4:25,-0.4173
2025/12/28 16:20,19.18,2025/11/11 4:30,0,2025/12/28 16:20,229,2025/11/11 4:30,0.6,2025/11/11 4:30,15.1,2025/11/11 4:30,1016.1,2025/11/11 4:30,100,2025/11/11 4:30,14.3,2025/11/11 4:30,-0.4173
2025/12/28 16:25,19.25,2025/11/11 4:35,0,2025/12/28 16:25,202,2025/11/11 4:35,1.5,2025/11/11 4:35,15.1,2025/11/11 4:35,1016.1,2025/11/11 4:35,100,2025/11/11 4:35,14.4,2025/11/11 4:35,-0.314
2025/12/28 16:30,19.3,2025/11/11 4:40,0,2025/12/28 16:30,181,2025/11/11 4:40,0.9,2025/11/11 4:40,15.2,2025/11/11 4:40,1016.2,2025/11/11 4:40,100,2025/11/11 4:40,14.4,2025/11/11 4:40,-0.314
2025/12/28 16:35,19.36,2025/11/11 4:45,0,2025/12/28 16:35,157,2025/11/11 4:45,0.7,2025/11/11 4:45,15.2,2025/11/11 4:45,1016.2,2025/11/11 4:45,100,2025/11/11 4:45,14.4,2025/11/11 4:45,-0.314
2025/12/28 16:40,19.4,2025/11/11 4:50,0,2025/12/28 16:40,136,2025/11/11 4:50,0.4,2025/11/11 4:50,15.1,2025/11/11 4:50,1016.2,2025/11/11 4:50,100,2025/11/11 4:50,14.4,2025/11/11 4:50,-0.314
2025/12/28 16:45,19.44,2025/11/11 4:55,0,2025/12/28 16:45,115,2025/11/11 4:55,0.4,2025/11/11 4:55,15.1,2025/11/11 4:55,1016.2,2025/11/11 4:55,100,2025/11/11 4:55,14.4,2025/11/11 4:55,-0.314
2025/12/28 16:50,19.47,2025/11/11 5:00,0,2025/12/28 16:50,97,2025/11/11 5:00,0.7,2025/11/11 5:00,15,2025/11/11 5:00,1016.2,2025/11/11 5:00,100,2025/11/11 5:00,14.4,2025/11/11 5:00,-0.314
2025/12/28 16:55,19.5,2025/11/11 5:05,0,2025/12/28 16:55,75,2025/11/11 5:05,0.2,2025/11/11 5:05,15,2025/11/11 5:05,1016.2,2025/11/11 5:05,100,2025/11/11 5:05,14.4,2025/11/11 5:05,-0.314
2025/12/28 17:00,19.51,2025/11/11 5:10,0,2025/12/28 17:00,56,2025/11/11 5:10,0.7,2025/11/11 5:10,15,2025/11/11 5:10,1016.3,2025/11/11 5:10,100,2025/11/11 5:10,14.4,2025/11/11 5:10,-0.314
2025/12/28 17:05,19.53,2025/11/11 5:15,0,2025/12/28 17:05,40,2025/11/11 5:15,0.5,2025/11/11 5:15,15.1,2025/11/11 5:15,1016.3,2025/11/11 5:15,100,2025/11/11 5:15,14.5,2025/11/11 5:15,-0.314
2025/12/28 17:10,19.54,2025/11/11 5:20,0,2025/12/28 17:10,0,2025/11/11 5:20,0,2025/11/11 5:20,15,2025/11/11 5:20,1016.4,2025/11/11 5:20,100,2025/11/11 5:20,14.4,2025/11/11 5:20,-0.314
2025/12/28 17:15,19.54,2025/11/11 5:25,0,2025/12/28 17:15,0,2025/11/11 5:25,0,2025/11/11 5:25,15.1,2025/11/11 5:25,1016.4,2025/11/11 5:25,100,2025/11/11 5:25,14.4,2025/11/11 5:25,-0.314
2025/12/28 17:20,19.54,2025/11/11 5:30,0,2025/12/28 17:20,0,2025/11/11 5:30,0,2025/11/11 5:30,15.1,2025/11/11 5:30,1016.4,2025/11/11 5:30,100,2025/11/11 5:30,14.3,2025/11/11 5:30,-0.314
2025/12/28 17:25,19.54,2025/11/11 5:35,0,2025/12/28 17:25,0,2025/11/11 5:35,0.5,2025/11/11 5:35,15.1,2025/11/11 5:35,1016.4,2025/11/11 5:35,100,2025/11/11 5:35,14.3,2025/11/11 5:35,-0.3317
2025/12/28 17:30,19.54,2025/11/11 5:40,0,2025/12/28 17:30,0,2025/11/11 5:40,0.7,2025/11/11 5:40,15.1,2025/11/11 5:40,1016.5,2025/11/11 5:40,100,2025/11/11 5:40,14.2,2025/11/11 5:40,-0.3317
2025/12/28 17:35,19.54,2025/11/11 5:45,0,2025/12/28 17:35,0,2025/11/11 5:45,0.6,2025/11/11 5:45,15.1,2025/11/11 5:45,1016.6,2025/11/11 5:45,100,2025/11/11 5:45,14.3,2025/11/11 5:45,-0.3317
2025/12/28 17:40,19.54,2025/11/11 5:50,0,2025/12/28 17:40,0,2025/11/11 5:50,0.6,2025/11/11 5:50,15,2025/11/11 5:50,1016.6,2025/11/11 5:50,100,2025/11/11 5:50,14.2,2025/11/11 5:50,-0.3317
2025/12/28 17:45,19.54,2025/11/11 5:55,0,2025/12/28 17:45,0,2025/11/11 5:55,0.6,2025/11/11 5:55,15,2025/11/11 5:55,1016.6,2025/11/11 5:55,100,2025/11/11 5:55,14.2,2025/11/11 5:55,-0.3317
2025/12/28 17:50,19.54,2025/11/11 6:00,0,2025/12/28 17:50,0,2025/11/11 6:00,0.6,2025/11/11 6:00,15,2025/11/11 6:00,1016.7,2025/11/11 6:00,100,2025/11/11 6:00,14.1,2025/11/11 6:00,-0.3317
2025/12/28 17:55,19.54,2025/11/11 6:05,0,2025/12/28 17:55,0,2025/11/11 6:05,0.4,2025/11/11 6:05,15,2025/11/11 6:05,1016.8,2025/11/11 6:05,100,2025/11/11 6:05,14.1,2025/11/11 6:05,-0.3317
2025/12/28 18:00,19.54,2025/11/11 6:10,0,2025/12/28 18:00,0,2025/11/11 6:10,0.4,2025/11/11 6:10,15.1,2025/11/11 6:10,1016.8,2025/11/11 6:10,100,2025/11/11 6:10,14.2,2025/11/11 6:10,-0.3317
2025/12/28 18:05,19.54,2025/11/11 6:15,0,2025/12/28 18:05,0,2025/11/11 6:15,0.2,2025/11/11 6:15,15.1,2025/11/11 6:15,1016.8,2025/11/11 6:15,100,2025/11/11 6:15,14.1,2025/11/11 6:15,-0.3317
2025/12/28 18:10,19.54,2025/11/11 6:20,0,2025/12/28 18:10,0,2025/11/11 6:20,0,2025/11/11 6:20,15.1,2025/11/11 6:20,1016.8,2025/11/11 6:20,100,2025/11/11 6:20,14.1,2025/11/11 6:20,-0.3317
2025/12/28 18:15,19.54,2025/11/11 6:25,0,2025/12/28 18:15,0,2025/11/11 6:25,0,2025/11/11 6:25,15.1,2025/11/11 6:25,1016.9,2025/11/11 6:25,100,2025/11/11 6:25,14.1,2025/11/11 6:25,-0.3317
2025/12/28 18:20,19.54,2025/11/11 6:30,0,2025/12/28 18:20,0,2025/11/11 6:30,0.3,2025/11/11 6:30,15.2,2025/11/11 6:30,1016.9,2025/11/11 6:30,100,2025/11/11 6:30,14.1,2025/11/11 6:30,-0.3317
2025/12/28 18:25,19.54,2025/11/11 6:35,0,2025/12/28 18:25,0,2025/11/11 6:35,0.4,2025/11/11 6:35,15.1,2025/11/11 6:35,1016.9,2025/11/11 6:35,100,2025/11/11 6:35,14.1,2025/11/11 6:35,-0.4173
2025/12/28 18:30,19.54,2025/11/11 6:40,0,2025/12/28 18:30,0,2025/11/11 6:40,0.5,2025/11/11 6:40,15.3,2025/11/11 6:40,1016.8,2025/11/11 6:40,100,2025/11/11 6:40,14.2,2025/11/11 6:40,-0.4173
2025/12/28 18:35,19.54,2025/11/11 6:45,0,2025/12/28 18:35,0,2025/11/11 6:45,0,2025/11/11 6:45,15.2,2025/11/11 6:45,1016.8,2025/11/11 6:45,100,2025/11/11 6:45,14.1,2025/11/11 6:45,-0.2645
2025/12/28 18:40,19.54,2025/11/11 6:50,0,2025/12/28 18:40,0,2025/11/11 6:50,0,2025/11/11 6:50,15.1,2025/11/11 6:50,1016.8,2025/11/11 6:50,100,2025/11/11 6:50,14,2025/11/11 6:50,0
2025/12/28 18:45,19.54,2025/11/11 6:55,0,2025/12/28 18:45,0,2025/11/11 6:55,0.1,2025/11/11 6:55,15.1,2025/11/11 6:55,1016.8,2025/11/11 6:55,100,2025/11/11 6:55,14.1,2025/11/11 6:55,0
2025/12/28 18:50,19.54,2025/11/11 7:00,0,2025/12/28 18:50,0,2025/11/11 7:00,0.5,2025/11/11 7:00,15,2025/11/11 7:00,1016.9,2025/11/11 7:00,100,2025/11/11 7:00,14.3,2025/11/11 7:00,0.3105
2025/12/28 18:55,19.54,2025/11/11 7:05,0,2025/12/28 18:55,0,2025/11/11 7:05,1.3,2025/11/11 7:05,15,2025/11/11 7:05,1016.9,2025/11/11 7:05,100,2025/11/11 7:05,14.4,2025/11/11 7:05,0.6191
2025/12/28 19:00,19.54,2025/11/11 7:10,0,2025/12/28 19:00,0,2025/11/11 7:10,0.7,2025/11/11 7:10,14.9,2025/11/11 7:10,1017,2025/11/11 7:10,100,2025/11/11 7:10,14.5,2025/11/11 7:10,0.9287
2025/12/28 19:05,19.54,2025/11/11 7:15,31,2025/12/28 19:05,0,2025/11/11 7:15,1.2,2025/11/11 7:15,15,2025/11/11 7:15,1017,2025/11/11 7:15,100,2025/11/11 7:15,14.7,2025/11/11 7:15,1.8696
2025/12/28 19:10,19.54,2025/11/11 7:20,36,2025/12/28 19:10,0,2025/11/11 7:20,0.7,2025/11/11 7:20,14.9,2025/11/11 7:20,1017,2025/11/11 7:20,100,2025/11/11 7:20,14.8,2025/11/11 7:20,2.3385
2025/12/28 19:15,19.54,2025/11/11 7:25,54,2025/12/28 19:15,0,2025/11/11 7:25,0.3,2025/11/11 7:25,15,2025/11/11 7:25,1017,2025/11/11 7:25,100,2025/11/11 7:25,15.1,2025/11/11 7:25,2.7282
2025/12/28 19:20,19.54,2025/11/11 7:30,60,2025/12/28 19:20,0,2025/11/11 7:30,0.6,2025/11/11 7:30,15.1,2025/11/11 7:30,1017,2025/11/11 7:30,100,2025/11/11 7:30,15.4,2025/11/11 7:30,2.7282
2025/12/28 19:25,19.54,2025/11/11 7:35,57,2025/12/28 19:25,0,2025/11/11 7:35,0.3,2025/11/11 7:35,15.2,2025/11/11 7:35,1017,2025/11/11 7:35,100,2025/11/11 7:35,15.8,2025/11/11 7:35,2.7282
2025/12/28 19:30,19.54,2025/11/11 7:40,70,2025/12/28 19:30,0,2025/11/11 7:40,0,2025/11/11 7:40,15.3,2025/11/11 7:40,1017.1,2025/11/11 7:40,100,2025/11/11 7:40,16,2025/11/11 7:40,2.7282
2025/12/28 19:35,19.54,2025/11/11 7:45,86,2025/12/28 19:35,0,2025/11/11 7:45,0.9,2025/11/11 7:45,15.4,2025/11/11 7:45,1017.1,2025/11/11 7:45,100,2025/11/11 7:45,16.6,2025/11/11 7:45,2.8807
2025/12/28 19:40,19.54,2025/11/11 7:50,80,2025/12/28 19:40,0,2025/11/11 7:50,0.8,2025/11/11 7:50,15.6,2025/11/11 7:50,1017.3,2025/11/11 7:50,100,2025/11/11 7:50,17,2025/11/11 7:50,2.8807
2025/12/28 19:45,19.54,2025/11/11 7:55,80,2025/12/28 19:45,0,2025/11/11 7:55,0.8,2025/11/11 7:55,15.6,2025/11/11 7:55,1017.3,2025/11/11 7:55,100,2025/11/11 7:55,17,2025/11/11 7:55,2.8807
2025/12/28 19:50,19.54,2025/11/11 8:00,75,2025/12/28 19:50,0,2025/11/11 8:00,1.4,2025/11/11 8:00,15.6,2025/11/11 8:00,1017.4,2025/11/11 8:00,100,2025/11/11 8:00,16.9,2025/11/11 8:00,2.8807
2025/12/28 19:55,19.54,2025/11/11 8:05,108,2025/12/28 19:55,0,2025/11/11 8:05,0.3,2025/11/11 8:05,15.6,2025/11/11 8:05,1017.5,2025/11/11 8:05,100,2025/11/11 8:05,17.3,2025/11/11 8:05,3.0357
2025/12/28 20:00,19.54,2025/11/11 8:10,124,2025/12/28 20:00,0,2025/11/11 8:10,0.9,2025/11/11 8:10,15.8,2025/11/11 8:10,1017.5,2025/11/11 8:10,100,2025/11/11 8:10,17.8,2025/11/11 8:10,3.1887
2025/12/28 20:05,19.54,2025/11/11 8:15,127,2025/12/28 20:05,0,2025/11/11 8:15,1.2,2025/11/11 8:15,16,2025/11/11 8:15,1017.6,2025/11/11 8:15,100,2025/11/11 8:15,18.4,2025/11/11 8:15,3.1887
2025/12/28 20:10,19.54,2025/11/11 8:20,135,2025/12/28 20:10,0,2025/11/11 8:20,0.3,2025/11/11 8:20,16,2025/11/11 8:20,1017.6,2025/11/11 8:20,100,2025/11/11 8:20,18.9,2025/11/11 8:20,3.1887
2025/12/28 20:15,19.54,2025/11/11 8:25,152,2025/12/28 20:15,0,2025/11/11 8:25,0.7,2025/11/11 8:25,16.3,2025/11/11 8:25,1017.7,2025/11/11 8:25,100,2025/11/11 8:25,19.7,2025/11/11 8:25,3.3499
2025/12/28 20:20,19.54,2025/11/11 8:30,169,2025/12/28 20:20,0,2025/11/11 8:30,1.4,2025/11/11 8:30,16.4,2025/11/11 8:30,1017.7,2025/11/11 8:30,99.4,2025/11/11 8:30,19.8,2025/11/11 8:30,5.6009
2025/12/28 20:25,19.54,2025/11/11 8:35,164,2025/12/28 20:25,0,2025/11/11 8:35,0.7,2025/11/11 8:35,16.5,2025/11/11 8:35,1017.6,2025/11/11 8:35,97.6,2025/11/11 8:35,20.4,2025/11/11 8:35,5.6009
2025/12/28 20:30,19.54,2025/11/11 8:40,195,2025/12/28 20:30,0,2025/11/11 8:40,0.6,2025/11/11 8:40,16.6,2025/11/11 8:40,1017.6,2025/11/11 8:40,88.4,2025/11/11 8:40,20.4,2025/11/11 8:40,5.7594
2025/12/28 20:35,19.54,2025/11/11 8:45,209,2025/12/28 20:35,0,2025/11/11 8:45,3.3,2025/11/11 8:45,16.6,2025/11/11 8:45,1017.5,2025/11/11 8:45,91.6,2025/11/11 8:45,20.2,2025/11/11 8:45,6.078
2025/12/28 20:40,19.54,2025/11/11 8:50,276,2025/12/28 20:40,0,2025/11/11 8:50,2.2,2025/11/11 8:50,16.5,2025/11/11 8:50,1017.4,2025/11/11 8:50,87.6,2025/11/11 8:50,19.9,2025/11/11 8:50,8.1245
2025/12/28 20:45,19.54,2025/11/11 8:55,281,2025/12/28 20:45,0,2025/11/11 8:55,2.7,2025/11/11 8:55,16.4,2025/11/11 8:55,1017.3,2025/11/11 8:55,89.5,2025/11/11 8:55,19.7,2025/11/11 8:55,8.2913
2025/12/28 20:50,19.54,2025/11/11 9:00,270,2025/12/28 20:50,0,2025/11/11 9:00,2,2025/11/11 9:00,16.7,2025/11/11 9:00,1017.3,2025/11/11 9:00,87.5,2025/11/11 9:00,21.2,2025/11/11 9:00,8.2872
2025/12/28 20:55,19.54,2025/11/11 9:05,405,2025/12/28 20:55,0,2025/11/11 9:05,2.3,2025/11/11 9:05,16.7,2025/11/11 9:05,1017.3,2025/11/11 9:05,86,2025/11/11 9:05,21.8,2025/11/11 9:05,8.9107
2025/12/28 21:00,19.54,2025/11/11 9:10,442,2025/12/28 21:00,0,2025/11/11 9:10,2.8,2025/11/11 9:10,16.9,2025/11/11 9:10,1017.4,2025/11/11 9:10,81.6,2025/11/11 9:10,22.5,2025/11/11 9:10,11.0969
2025/12/28 21:05,19.54,2025/11/11 9:15,352,2025/12/28 21:05,0,2025/11/11 9:15,1.8,2025/11/11 9:15,16.9,2025/11/11 9:15,1017.3,2025/11/11 9:15,84,2025/11/11 9:15,23.5,2025/11/11 9:15,12.6321
2025/12/28 21:10,19.54,2025/11/11 9:20,531,2025/12/28 21:10,0,2025/11/11 9:20,3.6,2025/11/11 9:20,17.1,2025/11/11 9:20,1017.3,2025/11/11 9:20,82.6,2025/11/11 9:20,23.8,2025/11/11 9:20,12.8676
2025/12/28 21:15,19.54,2025/11/11 9:25,385,2025/12/28 21:15,0,2025/11/11 9:25,3.4,2025/11/11 9:25,17,2025/11/11 9:25,1017.2,2025/11/11 9:25,81.4,2025/11/11 9:25,22.5,2025/11/11 9:25,14.33
2025/12/28 21:20,19.54,2025/11/11 9:30,542,2025/12/28 21:20,0,2025/11/11 9:30,3.2,2025/11/11 9:30,16.8,2025/11/11 9:30,1017.2,2025/11/11 9:30,81.9,2025/11/11 9:30,22.6,2025/11/11 9:30,14.2062
2025/12/28 21:25,19.54,2025/11/11 9:35,570,2025/12/28 21:25,0,2025/11/11 9:35,2.9,2025/11/11 9:35,16.9,2025/11/11 9:35,1017.3,2025/11/11 9:35,80.2,2025/11/11 9:35,23.4,2025/11/11 9:35,16.2023
2025/12/28 21:30,19.54,2025/11/11 9:40,552,2025/12/28 21:30,0,2025/11/11 9:40,3.3,2025/11/11 9:40,17,2025/11/11 9:40,1017.3,2025/11/11 9:40,83,2025/11/11 9:40,22.9,2025/11/11 9:40,16.4774
2025/12/28 21:35,19.54,2025/11/11 9:45,608,2025/12/28 21:35,0,2025/11/11 9:45,3.3,2025/11/11 9:45,17.2,2025/11/11 9:45,1017.3,2025/11/11 9:45,83.3,2025/11/11 9:45,24.3,2025/11/11 9:45,16.799
2025/12/28 21:40,19.54,2025/11/11 9:50,586,2025/12/28 21:40,0,2025/11/11 9:50,5.7,2025/11/11 9:50,17.1,2025/11/11 9:50,1017.2,2025/11/11 9:50,81.8,2025/11/11 9:50,23,2025/11/11 9:50,16.9437
2025/12/28 21:45,19.54,2025/11/11 9:55,647,2025/12/28 21:45,0,2025/11/11 9:55,5,2025/11/11 9:55,17.1,2025/11/11 9:55,1017.2,2025/11/11 9:55,81.5,2025/11/11 9:55,21.1,2025/11/11 9:55,16.9731
2025/12/28 21:50,19.54,2025/11/11 10:00,636,2025/12/28 21:50,0,2025/11/11 10:00,4.5,2025/11/11 10:00,17,2025/11/11 10:00,1017.2,2025/11/11 10:00,82.5,2025/11/11 10:00,21.3,2025/11/11 10:00,19.1254
2025/12/28 21:55,19.54,2025/11/11 10:05,665,2025/12/28 21:55,0,2025/11/11 10:05,4.3,2025/11/11 10:05,17.1,2025/11/11 10:05,1017.2,2025/11/11 10:05,84.6,2025/11/11 10:05,22.4,2025/11/11 10:05,-6.2794
2025/12/28 22:00,19.54,2025/11/11 10:10,699,2025/12/28 22:00,0,2025/11/11 10:10,5.5,2025/11/11 10:10,17.2,2025/11/11 10:10,1017.2,2025/11/11 10:10,82.1,2025/11/11 10:10,21.5,2025/11/11 10:10,-6.0915
2025/12/28 22:05,19.54,2025/11/11 10:15,722,2025/12/28 22:05,0,2025/11/11 10:15,4.2,2025/11/11 10:15,17.4,2025/11/11 10:15,1017.2,2025/11/11 10:15,81.5,2025/11/11 10:15,22.7,2025/11/11 10:15,-7.1142
2025/12/28 22:10,19.54,2025/11/11 10:20,732,2025/12/28 22:10,0,2025/11/11 10:20,5.9,2025/11/11 10:20,17.5,2025/11/11 10:20,1017.1,2025/11/11 10:20,82.2,2025/11/11 10:20,22.3,2025/11/11 10:20,-4.562
2025/12/28 22:15,19.54,2025/11/11 10:25,735,2025/12/28 22:15,0,2025/11/11 10:25,3.4,2025/11/11 10:25,17.5,2025/11/11 10:25,1017,2025/11/11 10:25,80.6,2025/11/11 10:25,22.9,2025/11/11 10:25,-4.9187
2025/12/28 22:20,19.54,2025/11/11 10:30,726,2025/12/28 22:20,0,2025/11/11 10:30,2.8,2025/11/11 10:30,17.5,2025/11/11 10:30,1017,2025/11/11 10:30,82.9,2025/11/11 10:30,23.4,2025/11/11 10:30,-2.6196
2025/12/28 22:25,19.54,2025/11/11 10:35,758,2025/12/28 22:25,0,2025/11/11 10:35,7.2,2025/11/11 10:35,17.6,2025/11/11 10:35,1016.9,2025/11/11 10:35,81.6,2025/11/11 10:35,24.8,2025/11/11 10:35,-2.4788
