time1,Irradiance,time2,Direct radiation,time3,Diffuse radiation,time4,WindSpeed,time5,WindDirection,time6,Temperature,time7,Humidity,time8,Pressure,time9,ComponentTemp,time10,P1
2024/11/26 0:15,0,2024/11/26 0:15,0,2024/11/26 0:15,0,2024/11/26 0:15,0,2024/11/26 0:15,225,2024/11/26 0:15,6.3,2024/11/26 0:15,88.2,2024/11/26 0:15,1025,2024/11/26 0:15,5.5,2024/11/26 0:15,0
2024/11/26 0:20,0,2024/11/26 0:20,0,2024/11/26 0:20,0,2024/11/26 0:20,0,2024/11/26 0:20,225,2024/11/26 0:20,6.1,2024/11/26 0:20,89,2024/11/26 0:20,1025,2024/11/26 0:20,5.4,2024/11/26 0:20,0
2024/11/26 0:25,0,2024/11/26 0:25,0,2024/11/26 0:25,0,2024/11/26 0:25,0,2024/11/26 0:25,101,2024/11/26 0:25,5.9,2024/11/26 0:25,90.5,2024/11/26 0:25,1024.9,2024/11/26 0:25,5.3,2024/11/26 0:25,0
2024/11/26 0:30,0,2024/11/26 0:30,0,2024/11/26 0:30,0,2024/11/26 0:30,0,2024/11/26 0:30,339,2024/11/26 0:30,5.9,2024/11/26 0:30,91.4,2024/11/26 0:30,1024.8,2024/11/26 0:30,5.2,2024/11/26 0:30,0
2024/11/26 0:35,0,2024/11/26 0:35,0,2024/11/26 0:35,0,2024/11/26 0:35,0,2024/11/26 0:35,69,2024/11/26 0:35,5.9,2024/11/26 0:35,92.1,2024/11/26 0:35,1024.8,2024/11/26 0:35,5.3,2024/11/26 0:35,0
2024/11/26 0:40,0,2024/11/26 0:40,0,2024/11/26 0:40,0,2024/11/26 0:40,0,2024/11/26 0:40,7,2024/11/26 0:40,5.9,2024/11/26 0:40,92.3,2024/11/26 0:40,1024.8,2024/11/26 0:40,5.2,2024/11/26 0:40,0
2024/11/26 0:45,0,2024/11/26 0:45,0,2024/11/26 0:45,0,2024/11/26 0:45,0,2024/11/26 0:45,49,2024/11/26 0:45,6,2024/11/26 0:45,92.3,2024/11/26 0:45,1024.7001,2024/11/26 0:45,5.3,2024/11/26 0:45,0
2024/11/26 0:50,0,2024/11/26 0:50,0,2024/11/26 0:50,0,2024/11/26 0:50,0,2024/11/26 0:50,17,2024/11/26 0:50,6,2024/11/26 0:50,92,2024/11/26 0:50,1024.7001,2024/11/26 0:50,5.3,2024/11/26 0:50,0
2024/11/26 0:55,0,2024/11/26 0:55,0,2024/11/26 0:55,0,2024/11/26 0:55,0,2024/11/26 0:55,4,2024/11/26 0:55,6.1,2024/11/26 0:55,91.9,2024/11/26 0:55,1024.7001,2024/11/26 0:55,5.3,2024/11/26 0:55,0
2024/11/26 1:00,0,2024/11/26 1:00,0,2024/11/26 1:00,0,2024/11/26 1:00,0,2024/11/26 1:00,3,2024/11/26 1:00,5.9,2024/11/26 1:00,91.8,2024/11/26 1:00,1024.5,2024/11/26 1:00,5.1,2024/11/26 1:00,0
2024/11/26 1:05,0,2024/11/26 1:05,0,2024/11/26 1:05,0,2024/11/26 1:05,0,2024/11/26 1:05,46,2024/11/26 1:05,5.9,2024/11/26 1:05,92.2,2024/11/26 1:05,1024.4,2024/11/26 1:05,5,2024/11/26 1:05,0
2024/11/26 1:10,0,2024/11/26 1:10,0,2024/11/26 1:10,0,2024/11/26 1:10,0,2024/11/26 1:10,31,2024/11/26 1:10,5.8,2024/11/26 1:10,92.3,2024/11/26 1:10,1024.3,2024/11/26 1:10,4.9,2024/11/26 1:10,0
2024/11/26 1:15,0,2024/11/26 1:15,0,2024/11/26 1:15,0,2024/11/26 1:15,0,2024/11/26 1:15,32,2024/11/26 1:15,5.7,2024/11/26 1:15,92.4,2024/11/26 1:15,1024.3,2024/11/26 1:15,4.9,2024/11/26 1:15,0
2024/11/26 1:20,0,2024/11/26 1:20,0,2024/11/26 1:20,0,2024/11/26 1:20,0,2024/11/26 1:20,255,2024/11/26 1:20,5.7,2024/11/26 1:20,92.9,2024/11/26 1:20,1024.2001,2024/11/26 1:20,5,2024/11/26 1:20,0
2024/11/26 1:25,0,2024/11/26 1:25,0,2024/11/26 1:25,0,2024/11/26 1:25,0,2024/11/26 1:25,274,2024/11/26 1:25,5.6,2024/11/26 1:25,92.6,2024/11/26 1:25,1024.2001,2024/11/26 1:25,4.9,2024/11/26 1:25,0
2024/11/26 1:30,0,2024/11/26 1:30,0,2024/11/26 1:30,0,2024/11/26 1:30,0,2024/11/26 1:30,244,2024/11/26 1:30,5.5,2024/11/26 1:30,92.9,2024/11/26 1:30,1024.1,2024/11/26 1:30,4.9,2024/11/26 1:30,0
2024/11/26 1:35,0,2024/11/26 1:35,0,2024/11/26 1:35,0,2024/11/26 1:35,0,2024/11/26 1:35,316,2024/11/26 1:35,5.5,2024/11/26 1:35,93.1,2024/11/26 1:35,1024.1,2024/11/26 1:35,4.7,2024/11/26 1:35,0
2024/11/26 1:40,0,2024/11/26 1:40,0,2024/11/26 1:40,0,2024/11/26 1:40,0,2024/11/26 1:40,35,2024/11/26 1:40,5.3,2024/11/26 1:40,93.3,2024/11/26 1:40,1024.1,2024/11/26 1:40,4.7,2024/11/26 1:40,0
2024/11/26 1:45,0,2024/11/26 1:45,0,2024/11/26 1:45,0,2024/11/26 1:45,0,2024/11/26 1:45,75,2024/11/26 1:45,5.3,2024/11/26 1:45,94,2024/11/26 1:45,1024.1,2024/11/26 1:45,4.7,2024/11/26 1:45,0
2024/11/26 1:50,0,2024/11/26 1:50,0,2024/11/26 1:50,0,2024/11/26 1:50,0,2024/11/26 1:50,216,2024/11/26 1:50,5.2,2024/11/26 1:50,94.3,2024/11/26 1:50,1024.1,2024/11/26 1:50,4.6,2024/11/26 1:50,0
2024/11/26 1:55,0,2024/11/26 1:55,0,2024/11/26 1:55,0,2024/11/26 1:55,0,2024/11/26 1:55,39,2024/11/26 1:55,5.2,2024/11/26 1:55,94,2024/11/26 1:55,1024,2024/11/26 1:55,4.6,2024/11/26 1:55,0
2024/11/26 2:00,0,2024/11/26 2:00,0,2024/11/26 2:00,0,2024/11/26 2:00,0,2024/11/26 2:00,98,2024/11/26 2:00,5,2024/11/26 2:00,94.1,2024/11/26 2:00,1024.1,2024/11/26 2:00,4.3,2024/11/26 2:00,0
2024/11/26 2:05,0,2024/11/26 2:05,0,2024/11/26 2:05,0,2024/11/26 2:05,0,2024/11/26 2:05,76,2024/11/26 2:05,5,2024/11/26 2:05,94.5,2024/11/26 2:05,1024.1,2024/11/26 2:05,4.5,2024/11/26 2:05,0
2024/11/26 2:10,0,2024/11/26 2:10,0,2024/11/26 2:10,0,2024/11/26 2:10,0,2024/11/26 2:10,39,2024/11/26 2:10,4.9,2024/11/26 2:10,94.6,2024/11/26 2:10,1024,2024/11/26 2:10,4.4,2024/11/26 2:10,0
2024/11/26 2:15,0,2024/11/26 2:15,0,2024/11/26 2:15,0,2024/11/26 2:15,0,2024/11/26 2:15,176,2024/11/26 2:15,4.9,2024/11/26 2:15,95.1,2024/11/26 2:15,1024,2024/11/26 2:15,4.4,2024/11/26 2:15,0
2024/11/26 2:20,0,2024/11/26 2:20,0,2024/11/26 2:20,0,2024/11/26 2:20,0,2024/11/26 2:20,222,2024/11/26 2:20,4.9,2024/11/26 2:20,95.4,2024/11/26 2:20,1023.9,2024/11/26 2:20,4.2,2024/11/26 2:20,0
2024/11/26 2:25,0,2024/11/26 2:25,0,2024/11/26 2:25,0,2024/11/26 2:25,0,2024/11/26 2:25,264,2024/11/26 2:25,4.7,2024/11/26 2:25,95.1,2024/11/26 2:25,1023.8,2024/11/26 2:25,4.1,2024/11/26 2:25,0
2024/11/26 2:30,0,2024/11/26 2:30,0,2024/11/26 2:30,0,2024/11/26 2:30,0,2024/11/26 2:30,151,2024/11/26 2:30,4.9,2024/11/26 2:30,95.6,2024/11/26 2:30,1023.8,2024/11/26 2:30,4.2,2024/11/26 2:30,0
2024/11/26 2:35,0,2024/11/26 2:35,0,2024/11/26 2:35,0,2024/11/26 2:35,0,2024/11/26 2:35,336,2024/11/26 2:35,4.9,2024/11/26 2:35,95.6,2024/11/26 2:35,1023.9,2024/11/26 2:35,4.1,2024/11/26 2:35,0
2024/11/26 2:40,0,2024/11/26 2:40,0,2024/11/26 2:40,0,2024/11/26 2:40,0,2024/11/26 2:40,248,2024/11/26 2:40,4.8,2024/11/26 2:40,95.5,2024/11/26 2:40,1023.9,2024/11/26 2:40,3.9,2024/11/26 2:40,0
2024/11/26 2:45,0,2024/11/26 2:45,0,2024/11/26 2:45,0,2024/11/26 2:45,0,2024/11/26 2:45,318,2024/11/26 2:45,4.6,2024/11/26 2:45,95.3,2024/11/26 2:45,1023.9,2024/11/26 2:45,3.7,2024/11/26 2:45,0
2024/11/26 2:50,0,2024/11/26 2:50,0,2024/11/26 2:50,0,2024/11/26 2:50,0,2024/11/26 2:50,6,2024/11/26 2:50,4.4,2024/11/26 2:50,95.4,2024/11/26 2:50,1024.1,2024/11/26 2:50,3.6,2024/11/26 2:50,0
2024/11/26 2:55,0,2024/11/26 2:55,0,2024/11/26 2:55,0,2024/11/26 2:55,0,2024/11/26 2:55,0,2024/11/26 2:55,4.4,2024/11/26 2:55,95.6,2024/11/26 2:55,1024.1,2024/11/26 2:55,3.7,2024/11/26 2:55,0
2024/11/26 3:00,0,2024/11/26 3:00,0,2024/11/26 3:00,0,2024/11/26 3:00,0,2024/11/26 3:00,0,2024/11/26 3:00,4.4,2024/11/26 3:00,95.8,2024/11/26 3:00,1024.1,2024/11/26 3:00,3.7,2024/11/26 3:00,0
2024/11/26 3:05,0,2024/11/26 3:05,0,2024/11/26 3:05,0,2024/11/26 3:05,0,2024/11/26 3:05,0,2024/11/26 3:05,4.4,2024/11/26 3:05,95.9,2024/11/26 3:05,1024.1,2024/11/26 3:05,3.8,2024/11/26 3:05,0
2024/11/26 3:10,0,2024/11/26 3:10,0,2024/11/26 3:10,0,2024/11/26 3:10,0,2024/11/26 3:10,122,2024/11/26 3:10,4.4,2024/11/26 3:10,96.1,2024/11/26 3:10,1024.1,2024/11/26 3:10,3.8,2024/11/26 3:10,0
2024/11/26 3:15,0,2024/11/26 3:15,0,2024/11/26 3:15,0,2024/11/26 3:15,0,2024/11/26 3:15,28,2024/11/26 3:15,4.6,2024/11/26 3:15,96.3,2024/11/26 3:15,1024,2024/11/26 3:15,4.1,2024/11/26 3:15,0
2024/11/26 3:20,0,2024/11/26 3:20,0,2024/11/26 3:20,0,2024/11/26 3:20,0,2024/11/26 3:20,50,2024/11/26 3:20,4.7,2024/11/26 3:20,96.5,2024/11/26 3:20,1023.9,2024/11/26 3:20,4,2024/11/26 3:20,0
2024/11/26 3:25,0,2024/11/26 3:25,0,2024/11/26 3:25,0,2024/11/26 3:25,0,2024/11/26 3:25,102,2024/11/26 3:25,4.6,2024/11/26 3:25,96.5,2024/11/26 3:25,1023.8,2024/11/26 3:25,3.7,2024/11/26 3:25,0
2024/11/26 3:30,0,2024/11/26 3:30,0,2024/11/26 3:30,0,2024/11/26 3:30,0,2024/11/26 3:30,85,2024/11/26 3:30,4.5,2024/11/26 3:30,96.5,2024/11/26 3:30,1023.9,2024/11/26 3:30,3.9,2024/11/26 3:30,0
2024/11/26 3:35,0,2024/11/26 3:35,0,2024/11/26 3:35,0,2024/11/26 3:35,0.3,2024/11/26 3:35,138,2024/11/26 3:35,4.6,2024/11/26 3:35,96.6,2024/11/26 3:35,1023.9,2024/11/26 3:35,3.8,2024/11/26 3:35,0
2024/11/26 3:40,0,2024/11/26 3:40,0,2024/11/26 3:40,0,2024/11/26 3:40,0,2024/11/26 3:40,162,2024/11/26 3:40,4.7,2024/11/26 3:40,96.7,2024/11/26 3:40,1023.8,2024/11/26 3:40,3.8,2024/11/26 3:40,0
2024/11/26 3:45,0,2024/11/26 3:45,0,2024/11/26 3:45,0,2024/11/26 3:45,0,2024/11/26 3:45,161,2024/11/26 3:45,4.8,2024/11/26 3:45,96.8,2024/11/26 3:45,1023.9,2024/11/26 3:45,3.8,2024/11/26 3:45,0
2024/11/26 3:50,0,2024/11/26 3:50,0,2024/11/26 3:50,0,2024/11/26 3:50,0.3,2024/11/26 3:50,165,2024/11/26 3:50,4.9,2024/11/26 3:50,96.9,2024/11/26 3:50,1023.8,2024/11/26 3:50,3.9,2024/11/26 3:50,0
2024/11/26 3:55,0,2024/11/26 3:55,0,2024/11/26 3:55,0,2024/11/26 3:55,0.5,2024/11/26 3:55,56,2024/11/26 3:55,4.9,2024/11/26 3:55,96.8,2024/11/26 3:55,1023.8,2024/11/26 3:55,4.1,2024/11/26 3:55,0
2024/11/26 4:00,0,2024/11/26 4:00,0,2024/11/26 4:00,0,2024/11/26 4:00,0,2024/11/26 4:00,0,2024/11/26 4:00,5,2024/11/26 4:00,96.7,2024/11/26 4:00,1023.6,2024/11/26 4:00,4,2024/11/26 4:00,0
2024/11/26 4:05,0,2024/11/26 4:05,0,2024/11/26 4:05,0,2024/11/26 4:05,0,2024/11/26 4:05,0,2024/11/26 4:05,4.9,2024/11/26 4:05,96.5,2024/11/26 4:05,1023.7,2024/11/26 4:05,3.7,2024/11/26 4:05,0
2024/11/26 4:10,0,2024/11/26 4:10,0,2024/11/26 4:10,0,2024/11/26 4:10,0,2024/11/26 4:10,0,2024/11/26 4:10,4.8,2024/11/26 4:10,96.7,2024/11/26 4:10,1023.6,2024/11/26 4:10,3.7,2024/11/26 4:10,0
2024/11/26 4:15,0,2024/11/26 4:15,0,2024/11/26 4:15,0,2024/11/26 4:15,0,2024/11/26 4:15,0,2024/11/26 4:15,4.6,2024/11/26 4:15,96.9,2024/11/26 4:15,1023.4,2024/11/26 4:15,3.4,2024/11/26 4:15,0
2024/11/26 4:20,0,2024/11/26 4:20,0,2024/11/26 4:20,0,2024/11/26 4:20,0,2024/11/26 4:20,172,2024/11/26 4:20,4.3,2024/11/26 4:20,97,2024/11/26 4:20,1023.4,2024/11/26 4:20,3.3,2024/11/26 4:20,0
2024/11/26 4:25,0,2024/11/26 4:25,0,2024/11/26 4:25,0,2024/11/26 4:25,0,2024/11/26 4:25,0,2024/11/26 4:25,4.2,2024/11/26 4:25,97.1,2024/11/26 4:25,1023.4,2024/11/26 4:25,3.2,2024/11/26 4:25,0
2024/11/26 4:30,0,2024/11/26 4:30,0,2024/11/26 4:30,0,2024/11/26 4:30,0,2024/11/26 4:30,0,2024/11/26 4:30,4.3,2024/11/26 4:30,97.3,2024/11/26 4:30,1023.3,2024/11/26 4:30,3.3,2024/11/26 4:30,0
2024/11/26 4:35,0,2024/11/26 4:35,0,2024/11/26 4:35,0,2024/11/26 4:35,0,2024/11/26 4:35,0,2024/11/26 4:35,4.4,2024/11/26 4:35,97.3,2024/11/26 4:35,1023.2,2024/11/26 4:35,3.3,2024/11/26 4:35,0
2024/11/26 4:40,0,2024/11/26 4:40,0,2024/11/26 4:40,0,2024/11/26 4:40,0,2024/11/26 4:40,0,2024/11/26 4:40,4.3,2024/11/26 4:40,97.4,2024/11/26 4:40,1023.1,2024/11/26 4:40,3.3,2024/11/26 4:40,0
2024/11/26 4:45,0,2024/11/26 4:45,0,2024/11/26 4:45,0,2024/11/26 4:45,0,2024/11/26 4:45,0,2024/11/26 4:45,4.2,2024/11/26 4:45,97.3,2024/11/26 4:45,1023.2,2024/11/26 4:45,3.5,2024/11/26 4:45,0
2024/11/26 4:50,0,2024/11/26 4:50,0,2024/11/26 4:50,0,2024/11/26 4:50,0,2024/11/26 4:50,0,2024/11/26 4:50,4.2,2024/11/26 4:50,97.3,2024/11/26 4:50,1023.1,2024/11/26 4:50,3.6,2024/11/26 4:50,0
2024/11/26 4:55,0,2024/11/26 4:55,0,2024/11/26 4:55,0,2024/11/26 4:55,0,2024/11/26 4:55,0,2024/11/26 4:55,4.4,2024/11/26 4:55,97.3,2024/11/26 4:55,1023.1,2024/11/26 4:55,3.6,2024/11/26 4:55,0
2024/11/26 5:00,0,2024/11/26 5:00,0,2024/11/26 5:00,0,2024/11/26 5:00,0,2024/11/26 5:00,0,2024/11/26 5:00,4.4,2024/11/26 5:00,97.1,2024/11/26 5:00,1023.3,2024/11/26 5:00,3.2,2024/11/26 5:00,0
2024/11/26 5:05,0,2024/11/26 5:05,0,2024/11/26 5:05,0,2024/11/26 5:05,0,2024/11/26 5:05,0,2024/11/26 5:05,4.3,2024/11/26 5:05,97.1,2024/11/26 5:05,1023.2,2024/11/26 5:05,3.1,2024/11/26 5:05,0
2024/11/26 5:10,0,2024/11/26 5:10,0,2024/11/26 5:10,0,2024/11/26 5:10,0,2024/11/26 5:10,0,2024/11/26 5:10,4.1,2024/11/26 5:10,97.1,2024/11/26 5:10,1023.3,2024/11/26 5:10,2.9,2024/11/26 5:10,0
2024/11/26 5:15,0,2024/11/26 5:15,0,2024/11/26 5:15,0,2024/11/26 5:15,0,2024/11/26 5:15,0,2024/11/26 5:15,3.9,2024/11/26 5:15,97.1,2024/11/26 5:15,1023.4,2024/11/26 5:15,3,2024/11/26 5:15,0
2024/11/26 5:20,0,2024/11/26 5:20,0,2024/11/26 5:20,0,2024/11/26 5:20,0,2024/11/26 5:20,0,2024/11/26 5:20,4,2024/11/26 5:20,97,2024/11/26 5:20,1023.4,2024/11/26 5:20,3.1,2024/11/26 5:20,0
2024/11/26 5:25,0,2024/11/26 5:25,0,2024/11/26 5:25,0,2024/11/26 5:25,0,2024/11/26 5:25,0,2024/11/26 5:25,3.9,2024/11/26 5:25,96.9,2024/11/26 5:25,1023.4,2024/11/26 5:25,3,2024/11/26 5:25,0
2024/11/26 5:30,0,2024/11/26 5:30,0,2024/11/26 5:30,0,2024/11/26 5:30,0,2024/11/26 5:30,0,2024/11/26 5:30,3.8,2024/11/26 5:30,96.9,2024/11/26 5:30,1023.3,2024/11/26 5:30,3,2024/11/26 5:30,0
2024/11/26 5:35,0,2024/11/26 5:35,0,2024/11/26 5:35,0,2024/11/26 5:35,0,2024/11/26 5:35,0,2024/11/26 5:35,3.8,2024/11/26 5:35,96.9,2024/11/26 5:35,1023.4,2024/11/26 5:35,2.8,2024/11/26 5:35,0
2024/11/26 5:40,0,2024/11/26 5:40,0,2024/11/26 5:40,0,2024/11/26 5:40,0,2024/11/26 5:40,0,2024/11/26 5:40,3.6,2024/11/26 5:40,96.8,2024/11/26 5:40,1023.5,2024/11/26 5:40,2.7,2024/11/26 5:40,0
2024/11/26 5:45,0,2024/11/26 5:45,0,2024/11/26 5:45,0,2024/11/26 5:45,0,2024/11/26 5:45,0,2024/11/26 5:45,3.5,2024/11/26 5:45,96.8,2024/11/26 5:45,1023.4,2024/11/26 5:45,2.8,2024/11/26 5:45,0
2024/11/26 5:50,0,2024/11/26 5:50,0,2024/11/26 5:50,0,2024/11/26 5:50,0.5,2024/11/26 5:50,0,2024/11/26 5:50,3.5,2024/11/26 5:50,96.8,2024/11/26 5:50,1023.4,2024/11/26 5:50,2.8,2024/11/26 5:50,0
2024/11/26 5:55,0,2024/11/26 5:55,0,2024/11/26 5:55,0,2024/11/26 5:55,0,2024/11/26 5:55,0,2024/11/26 5:55,3.6,2024/11/26 5:55,96.7,2024/11/26 5:55,1023.4,2024/11/26 5:55,3,2024/11/26 5:55,0
2024/11/26 6:00,0,2024/11/26 6:00,0,2024/11/26 6:00,0,2024/11/26 6:00,0,2024/11/26 6:00,0,2024/11/26 6:00,3.8,2024/11/26 6:00,96.7,2024/11/26 6:00,1023.5,2024/11/26 6:00,3.4,2024/11/26 6:00,0
2024/11/26 6:05,0,2024/11/26 6:05,0,2024/11/26 6:05,0,2024/11/26 6:05,0,2024/11/26 6:05,0,2024/11/26 6:05,3.8,2024/11/26 6:05,96.7,2024/11/26 6:05,1023.6,2024/11/26 6:05,3,2024/11/26 6:05,0
2024/11/26 6:10,0,2024/11/26 6:10,0,2024/11/26 6:10,0,2024/11/26 6:10,0,2024/11/26 6:10,0,2024/11/26 6:10,3.7,2024/11/26 6:10,96.6,2024/11/26 6:10,1023.6,2024/11/26 6:10,3,2024/11/26 6:10,0
2024/11/26 6:15,0,2024/11/26 6:15,0,2024/11/26 6:15,0,2024/11/26 6:15,0,2024/11/26 6:15,0,2024/11/26 6:15,3.8,2024/11/26 6:15,96.7,2024/11/26 6:15,1023.7,2024/11/26 6:15,2.8,2024/11/26 6:15,0
2024/11/26 6:20,0,2024/11/26 6:20,0,2024/11/26 6:20,0,2024/11/26 6:20,0,2024/11/26 6:20,0,2024/11/26 6:20,3.9,2024/11/26 6:20,96.8,2024/11/26 6:20,1023.7,2024/11/26 6:20,3,2024/11/26 6:20,0
2024/11/26 6:25,0,2024/11/26 6:25,0,2024/11/26 6:25,0,2024/11/26 6:25,0,2024/11/26 6:25,0,2024/11/26 6:25,4,2024/11/26 6:25,96.9,2024/11/26 6:25,1023.8,2024/11/26 6:25,3.3,2024/11/26 6:25,0
2024/11/26 6:30,0,2024/11/26 6:30,0,2024/11/26 6:30,0,2024/11/26 6:30,0,2024/11/26 6:30,0,2024/11/26 6:30,4.2,2024/11/26 6:30,96.9,2024/11/26 6:30,1023.9,2024/11/26 6:30,3.1,2024/11/26 6:30,0
2024/11/26 6:35,0,2024/11/26 6:35,0,2024/11/26 6:35,0,2024/11/26 6:35,0,2024/11/26 6:35,0,2024/11/26 6:35,4,2024/11/26 6:35,96.9,2024/11/26 6:35,1024,2024/11/26 6:35,2.8,2024/11/26 6:35,0
2024/11/26 6:40,0,2024/11/26 6:40,0,2024/11/26 6:40,0,2024/11/26 6:40,0.7,2024/11/26 6:40,0,2024/11/26 6:40,4,2024/11/26 6:40,96.9,2024/11/26 6:40,1024,2024/11/26 6:40,2.8,2024/11/26 6:40,0
2024/11/26 6:45,0,2024/11/26 6:45,0,2024/11/26 6:45,0,2024/11/26 6:45,0.7,2024/11/26 6:45,0,2024/11/26 6:45,4,2024/11/26 6:45,96.8,2024/11/26 6:45,1024.1,2024/11/26 6:45,2.9,2024/11/26 6:45,0
2024/11/26 6:50,0,2024/11/26 6:50,0,2024/11/26 6:50,0,2024/11/26 6:50,0.8,2024/11/26 6:50,0,2024/11/26 6:50,4.1,2024/11/26 6:50,96.6,2024/11/26 6:50,1024.2001,2024/11/26 6:50,2.9,2024/11/26 6:50,0
2024/11/26 6:55,0,2024/11/26 6:55,0,2024/11/26 6:55,0,2024/11/26 6:55,0.7,2024/11/26 6:55,0,2024/11/26 6:55,4.3,2024/11/26 6:55,96.4,2024/11/26 6:55,1024.4,2024/11/26 6:55,3,2024/11/26 6:55,0
2024/11/26 7:00,0,2024/11/26 7:00,0,2024/11/26 7:00,0,2024/11/26 7:00,0.5,2024/11/26 7:00,0,2024/11/26 7:00,4.5,2024/11/26 7:00,96.3,2024/11/26 7:00,1024.3,2024/11/26 7:00,3.2,2024/11/26 7:00,0
2024/11/26 7:05,0,2024/11/26 7:05,0,2024/11/26 7:05,0,2024/11/26 7:05,0.7,2024/11/26 7:05,0,2024/11/26 7:05,4.6,2024/11/26 7:05,96.2,2024/11/26 7:05,1024.3,2024/11/26 7:05,3.5,2024/11/26 7:05,0.335
2024/11/26 7:10,16.5,2024/11/26 7:10,0,2024/11/26 7:10,0,2024/11/26 7:10,0.5,2024/11/26 7:10,53,2024/11/26 7:10,4.6,2024/11/26 7:10,96.2,2024/11/26 7:10,1024.4,2024/11/26 7:10,3.5,2024/11/26 7:10,0.8375
2024/11/26 7:15,42.9,2024/11/26 7:15,0,2024/11/26 7:15,0,2024/11/26 7:15,0.7,2024/11/26 7:15,85,2024/11/26 7:15,4.5,2024/11/26 7:15,96.1,2024/11/26 7:15,1024.6,2024/11/26 7:15,3.3,2024/11/26 7:15,1.3734
2024/11/26 7:20,70.4,2024/11/26 7:20,0,2024/11/26 7:20,22.8,2024/11/26 7:20,0.3,2024/11/26 7:20,66,2024/11/26 7:20,4.5,2024/11/26 7:20,96,2024/11/26 7:20,1024.6,2024/11/26 7:20,3.4,2024/11/26 7:20,2.1439
2024/11/26 7:25,108.9,2024/11/26 7:25,0,2024/11/26 7:25,36.1,2024/11/26 7:25,0.3,2024/11/26 7:25,0,2024/11/26 7:25,4.4,2024/11/26 7:25,95.9,2024/11/26 7:25,1024.6,2024/11/26 7:25,3.5,2024/11/26 7:25,2.9143
2024/11/26 7:30,151.8,2024/11/26 7:30,0,2024/11/26 7:30,47.5,2024/11/26 7:30,0,2024/11/26 7:30,43,2024/11/26 7:30,4.4,2024/11/26 7:30,95.7,2024/11/26 7:30,1024.6,2024/11/26 7:30,3.6,2024/11/26 7:30,3.7853
2024/11/26 7:35,194.7,2024/11/26 7:35,19,2024/11/26 7:35,57.95,2024/11/26 7:35,0,2024/11/26 7:35,315,2024/11/26 7:35,4.5,2024/11/26 7:35,95.6,2024/11/26 7:35,1024.6,2024/11/26 7:35,4,2024/11/26 7:35,5.4937
2024/11/26 7:40,237.6,2024/11/26 7:40,27,2024/11/26 7:40,71.25,2024/11/26 7:40,0,2024/11/26 7:40,224,2024/11/26 7:40,4.9,2024/11/26 7:40,95.6,2024/11/26 7:40,1024.7001,2024/11/26 7:40,4.3,2024/11/26 7:40,7.4031
2024/11/26 7:45,281.6,2024/11/26 7:45,36,2024/11/26 7:45,84.55,2024/11/26 7:45,0,2024/11/26 7:45,224,2024/11/26 7:45,5.2,2024/11/26 7:45,95.4,2024/11/26 7:45,1024.7001,2024/11/26 7:45,4.9,2024/11/26 7:45,8.944
2024/11/26 7:50,322.3,2024/11/26 7:50,52,2024/11/26 7:50,95.95,2024/11/26 7:50,0,2024/11/26 7:50,278,2024/11/26 7:50,5.7,2024/11/26 7:50,95.2,2024/11/26 7:50,1024.6,2024/11/26 7:50,5.3,2024/11/26 7:50,10.1834
2024/11/26 7:55,187,2024/11/26 7:55,25,2024/11/26 7:55,77.9,2024/11/26 7:55,0,2024/11/26 7:55,11,2024/11/26 7:55,5.7,2024/11/26 7:55,94.5,2024/11/26 7:55,1024.7001,2024/11/26 7:55,5,2024/11/26 7:55,9.4129
2024/11/26 8:00,135.3,2024/11/26 8:00,0,2024/11/26 8:00,65.55,2024/11/26 8:00,0,2024/11/26 8:00,0,2024/11/26 8:00,5.7,2024/11/26 8:00,94,2024/11/26 8:00,1024.6,2024/11/26 8:00,4.5,2024/11/26 8:00,8.207
2024/11/26 8:05,101.2,2024/11/26 8:05,0,2024/11/26 8:05,54.15,2024/11/26 8:05,0,2024/11/26 8:05,0,2024/11/26 8:05,5.5,2024/11/26 8:05,93.5,2024/11/26 8:05,1024.6,2024/11/26 8:05,4.4,2024/11/26 8:05,7.2021
2024/11/26 8:10,94.6,2024/11/26 8:10,0,2024/11/26 8:10,57.95,2024/11/26 8:10,0,2024/11/26 8:10,0,2024/11/26 8:10,5.5,2024/11/26 8:10,93.1,2024/11/26 8:10,1024.6,2024/11/26 8:10,4.3,2024/11/26 8:10,8.073
2024/11/26 8:15,135.3,2024/11/26 8:15,0,2024/11/26 8:15,76,2024/11/26 8:15,0,2024/11/26 8:15,0,2024/11/26 8:15,5.5,2024/11/26 8:15,92.9,2024/11/26 8:15,1024.6,2024/11/26 8:15,4.4,2024/11/26 8:15,10.9538
2024/11/26 8:20,195.8,2024/11/26 8:20,0,2024/11/26 8:20,104.5,2024/11/26 8:20,0,2024/11/26 8:20,0,2024/11/26 8:20,5.7,2024/11/26 8:20,92.7,2024/11/26 8:20,1024.6,2024/11/26 8:20,4.2,2024/11/26 8:20,13.6002
2024/11/26 8:25,278.3,2024/11/26 8:25,24,2024/11/26 8:25,133,2024/11/26 8:25,0,2024/11/26 8:25,0,2024/11/26 8:25,5.9,2024/11/26 8:25,91.8,2024/11/26 8:25,1024.7001,2024/11/26 8:25,4.7,2024/11/26 8:25,13.9352
