time1,Instantaneous value of horizontal radiation,time2,Instantaneous value of inclined radiation,time3,Instantaneous value of scattered radiation,time4,Direct radiation instantaneous value,time5,WindSpeed,time6,WindDirection,time7,Temperature,time8,Pressure,time9,Humidity,time10,ComponentTemp,time11,P1
2024/10/31 13:50,903,2024/10/31 13:50,612,2024/10/31 13:50,448,2024/10/31 13:50,163,2024/10/31 13:50,2.3,2024/10/31 13:50,302,2024/10/31 13:50,22.9,2024/10/31 13:50,1014.9,2024/10/31 13:50,55.5,2024/10/31 13:50,34.1,2024/10/31 13:50,160.6424
2024/10/31 14:00,836,2024/10/31 14:00,561,2024/10/31 14:00,410,2024/10/31 14:00,151,2024/10/31 14:00,2.5,2024/10/31 14:00,337,2024/10/31 14:00,23.1,2024/10/31 14:00,1014.9,2024/10/31 14:00,55.3,2024/10/31 14:00,34.5,2024/10/31 14:00,154.3011
2024/10/31 14:10,861,2024/10/31 14:10,573,2024/10/31 14:10,431,2024/10/31 14:10,141,2024/10/31 14:10,2.1,2024/10/31 14:10,7,2024/10/31 14:10,23,2024/10/31 14:10,1014.7,2024/10/31 14:10,55.7,2024/10/31 14:10,33.4,2024/10/31 14:10,152.949
2024/10/31 14:20,829,2024/10/31 14:20,552,2024/10/31 14:20,415,2024/10/31 14:20,136,2024/10/31 14:20,2.4,2024/10/31 14:20,325,2024/10/31 14:20,23.1,2024/10/31 14:20,1014.7,2024/10/31 14:20,52.2,2024/10/31 14:20,33.5,2024/10/31 14:20,147.8242
2024/10/31 14:30,777,2024/10/31 14:30,522,2024/10/31 14:30,377,2024/10/31 14:30,145,2024/10/31 14:30,2,2024/10/31 14:30,318,2024/10/31 14:30,23.3,2024/10/31 14:30,1014.8,2024/10/31 14:30,53.4,2024/10/31 14:30,33,2024/10/31 14:30,145.7038
2024/10/31 14:40,725,2024/10/31 14:40,488,2024/10/31 14:40,343,2024/10/31 14:40,342.9,2024/10/31 14:40,1.9,2024/10/31 14:40,356,2024/10/31 14:40,22.9,2024/10/31 14:40,1014.7,2024/10/31 14:40,50.3,2024/10/31 14:40,32.1,2024/10/31 14:40,137.9854
2024/10/31 14:50,672,2024/10/31 14:50,455,2024/10/31 14:50,299,2024/10/31 14:50,157,2024/10/31 14:50,2.7,2024/10/31 14:50,22,2024/10/31 14:50,23.2,2024/10/31 14:50,1014.7,2024/10/31 14:50,52,2024/10/31 14:50,32.5,2024/10/31 14:50,129.8588
2024/10/31 15:00,642,2024/10/31 15:00,437,2024/10/31 15:00,277,2024/10/31 15:00,160,2024/10/31 15:00,4,2024/10/31 15:00,346,2024/10/31 15:00,22.9,2024/10/31 15:00,1014.6,2024/10/31 15:00,53,2024/10/31 15:00,30,2024/10/31 15:00,123.9192
2024/10/31 15:10,633,2024/10/31 15:10,426,2024/10/31 15:10,275,2024/10/31 15:10,151,2024/10/31 15:10,2.9,2024/10/31 15:10,1,2024/10/31 15:10,23.1,2024/10/31 15:10,1014.4,2024/10/31 15:10,53.5,2024/10/31 15:10,30.1,2024/10/31 15:10,116.4765
2024/10/31 15:20,589,2024/10/31 15:20,392,2024/10/31 15:20,247,2024/10/31 15:20,145,2024/10/31 15:20,3.2,2024/10/31 15:20,15,2024/10/31 15:20,23.1,2024/10/31 15:20,1014.3,2024/10/31 15:20,50.4,2024/10/31 15:20,29.8,2024/10/31 15:20,108.6367
2024/10/31 15:30,541,2024/10/31 15:30,352,2024/10/31 15:30,223,2024/10/31 15:30,130,2024/10/31 15:30,2.7,2024/10/31 15:30,356,2024/10/31 15:30,22.9,2024/10/31 15:30,1014.3,2024/10/31 15:30,50.1,2024/10/31 15:30,29,2024/10/31 15:30,100.0108
2024/10/31 15:40,513,2024/10/31 15:40,328,2024/10/31 15:40,199,2024/10/31 15:40,129,2024/10/31 15:40,2.9,2024/10/31 15:40,14,2024/10/31 15:40,23.2,2024/10/31 15:40,1014.4,2024/10/31 15:40,51,2024/10/31 15:40,29.3,2024/10/31 15:40,89.4431
2024/10/31 15:50,469,2024/10/31 15:50,292,2024/10/31 15:50,171,2024/10/31 15:50,121,2024/10/31 15:50,2.8,2024/10/31 15:50,327,2024/10/31 15:50,22.9,2024/10/31 15:50,1014.2,2024/10/31 15:50,51.5,2024/10/31 15:50,27.3,2024/10/31 15:50,78.8848
2024/10/31 16:00,409,2024/10/31 16:00,248,2024/10/31 16:00,136,2024/10/31 16:00,245.7,2024/10/31 16:00,1.5,2024/10/31 16:00,315,2024/10/31 16:00,23.1,2024/10/31 16:00,1014.4,2024/10/31 16:00,52.9,2024/10/31 16:00,27.8,2024/10/31 16:00,68.4523
2024/10/31 16:10,370,2024/10/31 16:10,218,2024/10/31 16:10,116,2024/10/31 16:10,102,2024/10/31 16:10,4.1,2024/10/31 16:10,347,2024/10/31 16:10,23.1,2024/10/31 16:10,1014.3,2024/10/31 16:10,52.1,2024/10/31 16:10,26.6,2024/10/31 16:10,59.4325
2024/10/31 16:20,312,2024/10/31 16:20,178,2024/10/31 16:20,89,2024/10/31 16:20,89,2024/10/31 16:20,3.8,2024/10/31 16:20,14,2024/10/31 16:20,23,2024/10/31 16:20,1014.4,2024/10/31 16:20,52.6,2024/10/31 16:20,26,2024/10/31 16:20,59.0236
2024/10/31 16:30,261,2024/10/31 16:30,144,2024/10/31 16:30,69,2024/10/31 16:30,172.8,2024/10/31 16:30,3.4,2024/10/31 16:30,17,2024/10/31 16:30,22.9,2024/10/31 16:30,1014.4,2024/10/31 16:30,54.3,2024/10/31 16:30,25.1,2024/10/31 16:30,49.7241
2024/10/31 16:40,214,2024/10/31 16:40,114,2024/10/31 16:40,51,2024/10/31 16:40,63,2024/10/31 16:40,2.3,2024/10/31 16:40,2,2024/10/31 16:40,22.8,2024/10/31 16:40,1014.4,2024/10/31 16:40,55.4,2024/10/31 16:40,24.2,2024/10/31 16:40,40.9783
2024/10/31 16:50,174,2024/10/31 16:50,88,2024/10/31 16:50,38,2024/10/31 16:50,50,2024/10/31 16:50,2.2,2024/10/31 16:50,14,2024/10/31 16:50,22.6,2024/10/31 16:50,1014.3,2024/10/31 16:50,55.8,2024/10/31 16:50,23.7,2024/10/31 16:50,33.8596
2024/10/31 17:00,137,2024/10/31 17:00,65,2024/10/31 17:00,26,2024/10/31 17:00,39,2024/10/31 17:00,2.3,2024/10/31 17:00,27,2024/10/31 17:00,22.5,2024/10/31 17:00,1014.4,2024/10/31 17:00,56.2,2024/10/31 17:00,23.2,2024/10/31 17:00,26.3531
2024/10/31 17:10,83,2024/10/31 17:10,39,2024/10/31 17:10,12,2024/10/31 17:10,27,2024/10/31 17:10,1.2,2024/10/31 17:10,44,2024/10/31 17:10,22.3,2024/10/31 17:10,1014.3,2024/10/31 17:10,58.1,2024/10/31 17:10,22.5,2024/10/31 17:10,19.8335
2024/10/31 17:20,40,2024/10/31 17:20,19,2024/10/31 17:20,2,2024/10/31 17:20,17,2024/10/31 17:20,2,2024/10/31 17:20,20,2024/10/31 17:20,22.1,2024/10/31 17:20,1014.3,2024/10/31 17:20,59.5,2024/10/31 17:20,21.7,2024/10/31 17:20,14.9902
2024/10/31 17:30,10,2024/10/31 17:30,6,2024/10/31 17:30,0,2024/10/31 17:30,6,2024/10/31 17:30,2.3,2024/10/31 17:30,71,2024/10/31 17:30,21.7,2024/10/31 17:30,1014.5,2024/10/31 17:30,61.1,2024/10/31 17:30,21,2024/10/31 17:30,11.8789
2024/10/31 17:40,0,2024/10/31 17:40,0,2024/10/31 17:40,0,2024/10/31 17:40,0,2024/10/31 17:40,1.7,2024/10/31 17:40,74,2024/10/31 17:40,21.4,2024/10/31 17:40,1014.7,2024/10/31 17:40,62.2,2024/10/31 17:40,20.5,2024/10/31 17:40,9.6103
2024/10/31 17:50,0,2024/10/31 17:50,0,2024/10/31 17:50,0,2024/10/31 17:50,0,2024/10/31 17:50,1.1,2024/10/31 17:50,97,2024/10/31 17:50,21.1,2024/10/31 17:50,1014.8,2024/10/31 17:50,63.5,2024/10/31 17:50,20.2,2024/10/31 17:50,9.2105
2024/10/31 18:00,0,2024/10/31 18:00,0,2024/10/31 18:00,0,2024/10/31 18:00,0,2024/10/31 18:00,2.4,2024/10/31 18:00,62,2024/10/31 18:00,20.8,2024/10/31 18:00,1014.8,2024/10/31 18:00,64.9,2024/10/31 18:00,19.9,2024/10/31 18:00,0
2024/10/31 18:10,0,2024/10/31 18:10,0,2024/10/31 18:10,0,2024/10/31 18:10,0,2024/10/31 18:10,1.6,2024/10/31 18:10,53,2024/10/31 18:10,20.6,2024/10/31 18:10,1014.9,2024/10/31 18:10,66,2024/10/31 18:10,19.7,2024/10/31 18:10,0
2024/10/31 18:20,0,2024/10/31 18:20,0,2024/10/31 18:20,0,2024/10/31 18:20,0,2024/10/31 18:20,2.1,2024/10/31 18:20,44,2024/10/31 18:20,20.4,2024/10/31 18:20,1014.7,2024/10/31 18:20,67.4,2024/10/31 18:20,19.3,2024/10/31 18:20,0
2024/10/31 18:30,0,2024/10/31 18:30,0,2024/10/31 18:30,0,2024/10/31 18:30,0,2024/10/31 18:30,1,2024/10/31 18:30,40,2024/10/31 18:30,20,2024/10/31 18:30,1014.8,2024/10/31 18:30,68.3,2024/10/31 18:30,18.9,2024/10/31 18:30,0
2024/10/31 18:40,0,2024/10/31 18:40,0,2024/10/31 18:40,0,2024/10/31 18:40,0,2024/10/31 18:40,0.7,2024/10/31 18:40,29,2024/10/31 18:40,19.8,2024/10/31 18:40,1014.9,2024/10/31 18:40,69.7,2024/10/31 18:40,18.6,2024/10/31 18:40,0
2024/10/31 18:50,0,2024/10/31 18:50,0,2024/10/31 18:50,0,2024/10/31 18:50,0,2024/10/31 18:50,0,2024/10/31 18:50,359,2024/10/31 18:50,19.5,2024/10/31 18:50,1015.1,2024/10/31 18:50,72,2024/10/31 18:50,17.8,2024/10/31 18:50,0
2024/10/31 19:00,0,2024/10/31 19:00,0,2024/10/31 19:00,0,2024/10/31 19:00,0,2024/10/31 19:00,0.2,2024/10/31 19:00,30,2024/10/31 19:00,19.1,2024/10/31 19:00,1015.2,2024/10/31 19:00,73.2,2024/10/31 19:00,17.8,2024/10/31 19:00,0
2024/10/31 19:10,0,2024/10/31 19:10,0,2024/10/31 19:10,0,2024/10/31 19:10,0,2024/10/31 19:10,0,2024/10/31 19:10,8,2024/10/31 19:10,18.9,2024/10/31 19:10,1015.4,2024/10/31 19:10,75.8,2024/10/31 19:10,17,2024/10/31 19:10,0
2024/10/31 19:20,0,2024/10/31 19:20,0,2024/10/31 19:20,0,2024/10/31 19:20,0,2024/10/31 19:20,0,2024/10/31 19:20,21,2024/10/31 19:20,18.7,2024/10/31 19:20,1015.5,2024/10/31 19:20,76.5,2024/10/31 19:20,16.8,2024/10/31 19:20,0
2024/10/31 19:30,0,2024/10/31 19:30,0,2024/10/31 19:30,0,2024/10/31 19:30,0,2024/10/31 19:30,0,2024/10/31 19:30,28,2024/10/31 19:30,18.5,2024/10/31 19:30,1015.7,2024/10/31 19:30,77.1,2024/10/31 19:30,16.6,2024/10/31 19:30,0
2024/10/31 19:40,0,2024/10/31 19:40,0,2024/10/31 19:40,0,2024/10/31 19:40,0,2024/10/31 19:40,0,2024/10/31 19:40,358,2024/10/31 19:40,18.3,2024/10/31 19:40,1015.5,2024/10/31 19:40,76.8,2024/10/31 19:40,16.6,2024/10/31 19:40,0
2024/10/31 19:50,0,2024/10/31 19:50,0,2024/10/31 19:50,0,2024/10/31 19:50,0,2024/10/31 19:50,0,2024/10/31 19:50,34,2024/10/31 19:50,18.2,2024/10/31 19:50,1015.6,2024/10/31 19:50,76.9,2024/10/31 19:50,16.7,2024/10/31 19:50,0
2024/10/31 20:00,0,2024/10/31 20:00,0,2024/10/31 20:00,0,2024/10/31 20:00,0,2024/10/31 20:00,0.9,2024/10/31 20:00,357,2024/10/31 20:00,18.2,2024/10/31 20:00,1015.6,2024/10/31 20:00,77.4,2024/10/31 20:00,16.7,2024/10/31 20:00,0
2024/10/31 20:10,0,2024/10/31 20:10,0,2024/10/31 20:10,0,2024/10/31 20:10,0,2024/10/31 20:10,1.2,2024/10/31 20:10,10,2024/10/31 20:10,18.6,2024/10/31 20:10,1016,2024/10/31 20:10,73.7,2024/10/31 20:10,17.4,2024/10/31 20:10,0
2024/10/31 20:20,0,2024/10/31 20:20,0,2024/10/31 20:20,0,2024/10/31 20:20,0,2024/10/31 20:20,2.1,2024/10/31 20:20,353,2024/10/31 20:20,19,2024/10/31 20:20,1016,2024/10/31 20:20,72.9,2024/10/31 20:20,18,2024/10/31 20:20,0
2024/10/31 20:30,0,2024/10/31 20:30,0,2024/10/31 20:30,0,2024/10/31 20:30,0,2024/10/31 20:30,3.1,2024/10/31 20:30,348,2024/10/31 20:30,19.5,2024/10/31 20:30,1016.3,2024/10/31 20:30,72.5,2024/10/31 20:30,18.5,2024/10/31 20:30,0
2024/10/31 20:40,0,2024/10/31 20:40,0,2024/10/31 20:40,0,2024/10/31 20:40,0,2024/10/31 20:40,2.9,2024/10/31 20:40,306,2024/10/31 20:40,19.5,2024/10/31 20:40,1016.4,2024/10/31 20:40,73,2024/10/31 20:40,18.5,2024/10/31 20:40,0
2024/10/31 20:50,0,2024/10/31 20:50,0,2024/10/31 20:50,0,2024/10/31 20:50,0,2024/10/31 20:50,2.5,2024/10/31 20:50,344,2024/10/31 20:50,19.4,2024/10/31 20:50,1016.5,2024/10/31 20:50,74,2024/10/31 20:50,18.4,2024/10/31 20:50,0
2024/10/31 21:00,0,2024/10/31 21:00,0,2024/10/31 21:00,0,2024/10/31 21:00,0,2024/10/31 21:00,1.8,2024/10/31 21:00,352,2024/10/31 21:00,19.4,2024/10/31 21:00,1016.5,2024/10/31 21:00,73.3,2024/10/31 21:00,18.5,2024/10/31 21:00,0
2024/10/31 21:10,0,2024/10/31 21:10,0,2024/10/31 21:10,0,2024/10/31 21:10,0,2024/10/31 21:10,2.6,2024/10/31 21:10,358,2024/10/31 21:10,19.3,2024/10/31 21:10,1016.6,2024/10/31 21:10,73.5,2024/10/31 21:10,18.1,2024/10/31 21:10,0
2024/10/31 21:20,0,2024/10/31 21:20,0,2024/10/31 21:20,0,2024/10/31 21:20,0,2024/10/31 21:20,2.3,2024/10/31 21:20,15,2024/10/31 21:20,19.3,2024/10/31 21:20,1016.7,2024/10/31 21:20,72.6,2024/10/31 21:20,18.3,2024/10/31 21:20,0
2024/10/31 21:30,0,2024/10/31 21:30,0,2024/10/31 21:30,0,2024/10/31 21:30,0,2024/10/31 21:30,3.7,2024/10/31 21:30,347,2024/10/31 21:30,19.2,2024/10/31 21:30,1016.7,2024/10/31 21:30,72.2,2024/10/31 21:30,18.3,2024/10/31 21:30,0
2024/10/31 21:40,0,2024/10/31 21:40,0,2024/10/31 21:40,0,2024/10/31 21:40,0,2024/10/31 21:40,2.6,2024/10/31 21:40,340,2024/10/31 21:40,19.1,2024/10/31 21:40,1017,2024/10/31 21:40,73,2024/10/31 21:40,18.1,2024/10/31 21:40,0
2024/10/31 21:50,0,2024/10/31 21:50,0,2024/10/31 21:50,0,2024/10/31 21:50,0,2024/10/31 21:50,4.1,2024/10/31 21:50,350,2024/10/31 21:50,18.9,2024/10/31 21:50,1017.1,2024/10/31 21:50,74.2,2024/10/31 21:50,18,2024/10/31 21:50,0
2024/10/31 22:00,0,2024/10/31 22:00,0,2024/10/31 22:00,0,2024/10/31 22:00,0,2024/10/31 22:00,2.5,2024/10/31 22:00,7,2024/10/31 22:00,18.8,2024/10/31 22:00,1017,2024/10/31 22:00,75.1,2024/10/31 22:00,17.7,2024/10/31 22:00,0
2024/10/31 22:10,0,2024/10/31 22:10,0,2024/10/31 22:10,0,2024/10/31 22:10,0,2024/10/31 22:10,2.6,2024/10/31 22:10,350,2024/10/31 22:10,18.7,2024/10/31 22:10,1017.1,2024/10/31 22:10,74.7,2024/10/31 22:10,17.8,2024/10/31 22:10,0
2024/10/31 22:20,0,2024/10/31 22:20,0,2024/10/31 22:20,0,2024/10/31 22:20,0,2024/10/31 22:20,1.5,2024/10/31 22:20,357,2024/10/31 22:20,18.6,2024/10/31 22:20,1017.2,2024/10/31 22:20,74.9,2024/10/31 22:20,17.6,2024/10/31 22:20,0
2024/10/31 22:30,0,2024/10/31 22:30,0,2024/10/31 22:30,0,2024/10/31 22:30,0,2024/10/31 22:30,3.6,2024/10/31 22:30,340,2024/10/31 22:30,18.5,2024/10/31 22:30,1017.4,2024/10/31 22:30,74.6,2024/10/31 22:30,17.6,2024/10/31 22:30,0
2024/10/31 22:40,0,2024/10/31 22:40,0,2024/10/31 22:40,0,2024/10/31 22:40,0,2024/10/31 22:40,2.7,2024/10/31 22:40,18,2024/10/31 22:40,18.5,2024/10/31 22:40,1017.4,2024/10/31 22:40,74.6,2024/10/31 22:40,17.6,2024/10/31 22:40,0
2024/10/31 22:50,0,2024/10/31 22:50,0,2024/10/31 22:50,0,2024/10/31 22:50,0,2024/10/31 22:50,2.7,2024/10/31 22:50,9,2024/10/31 22:50,18.4,2024/10/31 22:50,1017.4,2024/10/31 22:50,74.3,2024/10/31 22:50,17.5,2024/10/31 22:50,0
2024/10/31 23:00,0,2024/10/31 23:00,0,2024/10/31 23:00,0,2024/10/31 23:00,0,2024/10/31 23:00,2.9,2024/10/31 23:00,349,2024/10/31 23:00,18.2,2024/10/31 23:00,1017.3,2024/10/31 23:00,75.5,2024/10/31 23:00,17.2,2024/10/31 23:00,0
2024/10/31 23:10,0,2024/10/31 23:10,0,2024/10/31 23:10,0,2024/10/31 23:10,0,2024/10/31 23:10,1.6,2024/10/31 23:10,330,2024/10/31 23:10,18,2024/10/31 23:10,1017.3,2024/10/31 23:10,76.4,2024/10/31 23:10,17.1,2024/10/31 23:10,0
2024/10/31 23:20,0,2024/10/31 23:20,0,2024/10/31 23:20,0,2024/10/31 23:20,0,2024/10/31 23:20,2.7,2024/10/31 23:20,12,2024/10/31 23:20,17.9,2024/10/31 23:20,1017.2,2024/10/31 23:20,76.4,2024/10/31 23:20,16.8,2024/10/31 23:20,0
2024/10/31 23:30,0,2024/10/31 23:30,0,2024/10/31 23:30,0,2024/10/31 23:30,0,2024/10/31 23:30,2.9,2024/10/31 23:30,345,2024/10/31 23:30,17.8,2024/10/31 23:30,1017.2,2024/10/31 23:30,75.8,2024/10/31 23:30,16.8,2024/10/31 23:30,0
2024/10/31 23:40,0,2024/10/31 23:40,0,2024/10/31 23:40,0,2024/10/31 23:40,0,2024/10/31 23:40,1.8,2024/10/31 23:40,346,2024/10/31 23:40,17.7,2024/10/31 23:40,1017.2,2024/10/31 23:40,75.8,2024/10/31 23:40,16.8,2024/10/31 23:40,0
2024/10/31 23:50,0,2024/10/31 23:50,0,2024/10/31 23:50,0,2024/10/31 23:50,0,2024/10/31 23:50,3.4,2024/10/31 23:50,347,2024/10/31 23:50,17.7,2024/10/31 23:50,1017.1,2024/10/31 23:50,74.9,2024/10/31 23:50,16.8,2024/10/31 23:50,0
2024/11/1 0:00,0,2024/11/1 0:00,0,2024/11/1 0:00,0,2024/11/1 0:00,0,2024/11/1 0:00,1.6,2024/11/1 0:00,312,2024/11/1 0:00,17.6,2024/11/1 0:00,1017,2024/11/1 0:00,75.6,2024/11/1 0:00,16.6,2024/11/1 0:00,0
2024/11/1 0:10,0,2024/11/1 0:10,0,2024/11/1 0:10,0,2024/11/1 0:10,0,2024/11/1 0:10,2.2,2024/11/1 0:10,326,2024/11/1 0:10,17.5,2024/11/1 0:10,1016.8,2024/11/1 0:10,75.5,2024/11/1 0:10,16.6,2024/11/1 0:10,0
2024/11/1 0:20,0,2024/11/1 0:20,0,2024/11/1 0:20,0,2024/11/1 0:20,0,2024/11/1 0:20,3.2,2024/11/1 0:20,336,2024/11/1 0:20,17.3,2024/11/1 0:20,1016.7,2024/11/1 0:20,76.9,2024/11/1 0:20,16.3,2024/11/1 0:20,0
2024/11/1 0:30,0,2024/11/1 0:30,0,2024/11/1 0:30,0,2024/11/1 0:30,0,2024/11/1 0:30,2.1,2024/11/1 0:30,347,2024/11/1 0:30,17.2,2024/11/1 0:30,1016.7,2024/11/1 0:30,76.7,2024/11/1 0:30,16.2,2024/11/1 0:30,0
2024/11/1 0:40,0,2024/11/1 0:40,0,2024/11/1 0:40,0,2024/11/1 0:40,0,2024/11/1 0:40,3,2024/11/1 0:40,334,2024/11/1 0:40,17.2,2024/11/1 0:40,1016.6,2024/11/1 0:40,76,2024/11/1 0:40,16.3,2024/11/1 0:40,0
2024/11/1 0:50,0,2024/11/1 0:50,0,2024/11/1 0:50,0,2024/11/1 0:50,0,2024/11/1 0:50,2,2024/11/1 0:50,1,2024/11/1 0:50,17.2,2024/11/1 0:50,1016.7,2024/11/1 0:50,76,2024/11/1 0:50,16.3,2024/11/1 0:50,0
2024/11/1 1:00,0,2024/11/1 1:00,0,2024/11/1 1:00,0,2024/11/1 1:00,0,2024/11/1 1:00,1.9,2024/11/1 1:00,359,2024/11/1 1:00,17.1,2024/11/1 1:00,1016.8,2024/11/1 1:00,75.7,2024/11/1 1:00,16.1,2024/11/1 1:00,0
2024/11/1 1:10,0,2024/11/1 1:10,0,2024/11/1 1:10,0,2024/11/1 1:10,0,2024/11/1 1:10,2.8,2024/11/1 1:10,345,2024/11/1 1:10,17,2024/11/1 1:10,1016.9,2024/11/1 1:10,75.4,2024/11/1 1:10,16.1,2024/11/1 1:10,0
2024/11/1 1:20,0,2024/11/1 1:20,0,2024/11/1 1:20,0,2024/11/1 1:20,0,2024/11/1 1:20,2.4,2024/11/1 1:20,356,2024/11/1 1:20,16.9,2024/11/1 1:20,1016.9,2024/11/1 1:20,75.6,2024/11/1 1:20,16,2024/11/1 1:20,0
2024/11/1 1:30,0,2024/11/1 1:30,0,2024/11/1 1:30,0,2024/11/1 1:30,0,2024/11/1 1:30,1.8,2024/11/1 1:30,350,2024/11/1 1:30,16.9,2024/11/1 1:30,1017,2024/11/1 1:30,76.3,2024/11/1 1:30,15.8,2024/11/1 1:30,0
2024/11/1 1:40,0,2024/11/1 1:40,0,2024/11/1 1:40,0,2024/11/1 1:40,0,2024/11/1 1:40,1.5,2024/11/1 1:40,358,2024/11/1 1:40,16.7,2024/11/1 1:40,1017,2024/11/1 1:40,76.6,2024/11/1 1:40,15.7,2024/11/1 1:40,0
2024/11/1 1:50,0,2024/11/1 1:50,0,2024/11/1 1:50,0,2024/11/1 1:50,0,2024/11/1 1:50,3.2,2024/11/1 1:50,4,2024/11/1 1:50,16.7,2024/11/1 1:50,1016.9,2024/11/1 1:50,76,2024/11/1 1:50,15.8,2024/11/1 1:50,0
2024/11/1 2:00,0,2024/11/1 2:00,0,2024/11/1 2:00,0,2024/11/1 2:00,0,2024/11/1 2:00,3.3,2024/11/1 2:00,324,2024/11/1 2:00,16.8,2024/11/1 2:00,1017,2024/11/1 2:00,75.7,2024/11/1 2:00,15.9,2024/11/1 2:00,0
2024/11/1 2:10,0,2024/11/1 2:10,0,2024/11/1 2:10,0,2024/11/1 2:10,0,2024/11/1 2:10,2.2,2024/11/1 2:10,346,2024/11/1 2:10,16.8,2024/11/1 2:10,1016.9,2024/11/1 2:10,75.7,2024/11/1 2:10,15.9,2024/11/1 2:10,0
2024/11/1 2:20,0,2024/11/1 2:20,0,2024/11/1 2:20,0,2024/11/1 2:20,0,2024/11/1 2:20,3.8,2024/11/1 2:20,303,2024/11/1 2:20,16.8,2024/11/1 2:20,1017,2024/11/1 2:20,75.8,2024/11/1 2:20,16,2024/11/1 2:20,0
2024/11/1 2:30,0,2024/11/1 2:30,0,2024/11/1 2:30,0,2024/11/1 2:30,0,2024/11/1 2:30,3,2024/11/1 2:30,351,2024/11/1 2:30,16.7,2024/11/1 2:30,1017,2024/11/1 2:30,75.6,2024/11/1 2:30,15.8,2024/11/1 2:30,0
2024/11/1 2:40,0,2024/11/1 2:40,0,2024/11/1 2:40,0,2024/11/1 2:40,0,2024/11/1 2:40,3.7,2024/11/1 2:40,322,2024/11/1 2:40,16.6,2024/11/1 2:40,1017,2024/11/1 2:40,75.8,2024/11/1 2:40,15.8,2024/11/1 2:40,0
2024/11/1 2:50,0,2024/11/1 2:50,0,2024/11/1 2:50,0,2024/11/1 2:50,0,2024/11/1 2:50,1.6,2024/11/1 2:50,293,2024/11/1 2:50,16.6,2024/11/1 2:50,1017,2024/11/1 2:50,76.4,2024/11/1 2:50,15.7,2024/11/1 2:50,0
2024/11/1 3:00,0,2024/11/1 3:00,0,2024/11/1 3:00,0,2024/11/1 3:00,0,2024/11/1 3:00,1.9,2024/11/1 3:00,351,2024/11/1 3:00,16.5,2024/11/1 3:00,1017,2024/11/1 3:00,76.4,2024/11/1 3:00,15.6,2024/11/1 3:00,0
2024/11/1 3:10,0,2024/11/1 3:10,0,2024/11/1 3:10,0,2024/11/1 3:10,0,2024/11/1 3:10,2.2,2024/11/1 3:10,315,2024/11/1 3:10,16.5,2024/11/1 3:10,1016.9,2024/11/1 3:10,76.8,2024/11/1 3:10,15.6,2024/11/1 3:10,0
2024/11/1 3:20,0,2024/11/1 3:20,0,2024/11/1 3:20,0,2024/11/1 3:20,0,2024/11/1 3:20,3.3,2024/11/1 3:20,4,2024/11/1 3:20,16.5,2024/11/1 3:20,1016.8,2024/11/1 3:20,76.4,2024/11/1 3:20,15.6,2024/11/1 3:20,0
2024/11/1 3:30,0,2024/11/1 3:30,0,2024/11/1 3:30,0,2024/11/1 3:30,0,2024/11/1 3:30,1.8,2024/11/1 3:30,21,2024/11/1 3:30,16.5,2024/11/1 3:30,1017,2024/11/1 3:30,76.4,2024/11/1 3:30,15.6,2024/11/1 3:30,0
2024/11/1 3:40,0,2024/11/1 3:40,0,2024/11/1 3:40,0,2024/11/1 3:40,0,2024/11/1 3:40,3.2,2024/11/1 3:40,6,2024/11/1 3:40,16.5,2024/11/1 3:40,1016.9,2024/11/1 3:40,76.4,2024/11/1 3:40,15.6,2024/11/1 3:40,0
2024/11/1 3:50,0,2024/11/1 3:50,0,2024/11/1 3:50,0,2024/11/1 3:50,0,2024/11/1 3:50,3.8,2024/11/1 3:50,2,2024/11/1 3:50,16.5,2024/11/1 3:50,1016.8,2024/11/1 3:50,76,2024/11/1 3:50,15.6,2024/11/1 3:50,0
2024/11/1 4:00,0,2024/11/1 4:00,0,2024/11/1 4:00,0,2024/11/1 4:00,0,2024/11/1 4:00,4.6,2024/11/1 4:00,343,2024/11/1 4:00,16.3,2024/11/1 4:00,1017,2024/11/1 4:00,76.4,2024/11/1 4:00,15.5,2024/11/1 4:00,0
2024/11/1 4:10,0,2024/11/1 4:10,0,2024/11/1 4:10,0,2024/11/1 4:10,0,2024/11/1 4:10,3.7,2024/11/1 4:10,328,2024/11/1 4:10,16.2,2024/11/1 4:10,1016.9,2024/11/1 4:10,77.5,2024/11/1 4:10,15.4,2024/11/1 4:10,0
2024/11/1 4:20,0,2024/11/1 4:20,0,2024/11/1 4:20,0,2024/11/1 4:20,0,2024/11/1 4:20,3,2024/11/1 4:20,336,2024/11/1 4:20,16.2,2024/11/1 4:20,1016.8,2024/11/1 4:20,77.3,2024/11/1 4:20,15.4,2024/11/1 4:20,0
2024/11/1 4:30,0,2024/11/1 4:30,0,2024/11/1 4:30,0,2024/11/1 4:30,0,2024/11/1 4:30,2.5,2024/11/1 4:30,353,2024/11/1 4:30,16.2,2024/11/1 4:30,1017,2024/11/1 4:30,77.3,2024/11/1 4:30,15.3,2024/11/1 4:30,0
2024/11/1 4:40,0,2024/11/1 4:40,0,2024/11/1 4:40,0,2024/11/1 4:40,0,2024/11/1 4:40,1.7,2024/11/1 4:40,31,2024/11/1 4:40,16.1,2024/11/1 4:40,1017.2,2024/11/1 4:40,77.2,2024/11/1 4:40,15.3,2024/11/1 4:40,0
